venue_id,venue_type,geo_cluster,traffic_tier,realized_ad_revenue,thin_coverage_market,individual_execution_gap,monetization_efficiency,predicted_revenue_oof,gap_pct
293,bar,11,low,341.8499291751793,False,False,0.7490506705306474,368.04578602597087,-7.11755380591237
294,bar,9,high,531.3324608019745,False,False,0.9100012720194732,455.02208171470687,16.77069798452404
295,bar,9,low,385.9599820172333,False,False,0.9051344970220222,282.01748304078444,36.85675719665119
296,bar,17,high,370.93007614562936,False,False,0.840582221720457,340.13546017879565,9.053632911618859
297,bar,11,high,681.3197929523191,False,False,0.8430929993445505,608.8832856264208,11.896616155487884
298,bar,2,low,114.26434351046306,False,False,0.7511514114230058,108.77544545072557,5.046081895590969
299,bar,13,low,294.1490310910007,False,False,0.8286517429524606,293.96474761224033,0.06268897214963834
300,waiting_room,13,low,73.74498002751653,False,False,0.8517194108646823,83.96997189507616,-12.176962355466976
301,waiting_room,2,low,110.13055549672367,False,False,0.9729890472046714,102.02296622845356,7.946827629100008
302,waiting_room,0,low,33.119757010275315,True,False,0.592984651743775,40.111981358938635,-17.431760067133055
303,waiting_room,7,low,44.586402025732944,False,False,0.8378304620666918,45.65492809654522,-2.340439718912037
304,waiting_room,1,high,157.73855944081868,False,False,0.8189865393471668,156.34196047170965,0.8932975925946243
305,waiting_room,14,low,47.84180503131481,False,False,0.958095963019265,69.05929131081966,-30.723579516635816
306,waiting_room,1,high,154.2300872930642,False,False,1.013814424690915,128.20380547560325,20.300709265930227
307,waiting_room,8,low,97.73331502437485,False,False,0.8244220826187713,85.77520106983629,13.94122520890686
308,waiting_room,8,high,80.79793153244259,False,False,0.9756098046610854,57.07465884089375,41.565334201439356
309,waiting_room,5,low,46.47526902959797,False,True,0.5148165168333204,117.89891080658163,-60.58040849432214
310,waiting_room,0,high,51.36130022225035,True,False,0.5607420884083857,72.5585824774959,-29.214024766566943
311,waiting_room,17,low,43.07142941654611,False,False,0.6952203266378862,60.72372226636045,-29.06984649653683
312,waiting_room,8,low,64.547084759019,False,False,1.0076818323678651,49.54494155680718,30.279868601743487
313,waiting_room,19,low,12.419571463043624,False,True,0.5235626177252334,17.71161434481769,-29.878941460367137
314,waiting_room,17,low,68.59450108393426,False,False,0.703532951012158,90.06415407322172,-23.838177585982464
315,waiting_room,6,high,165.25202832973187,False,False,0.9575992245413312,142.66843040318122,15.829429021353475
316,waiting_room,13,low,89.18661497614649,False,False,1.028462722946446,64.81726900938739,37.5969958919894
317,waiting_room,19,low,57.25048005118165,False,False,0.925199758635566,51.974630986053725,10.150815821171644
318,waiting_room,3,high,85.58318735012486,True,False,0.589759161786891,72.1937615208963,18.546513642114384
319,waiting_room,11,high,151.154672217216,False,False,0.8231334381912057,146.87586750963297,2.9132115303437387
320,waiting_room,0,low,41.0448265966805,True,True,0.5018966957969023,48.23637188787399,-14.908968087215024
321,waiting_room,17,high,227.9695259257971,False,False,0.8881795680778282,160.72392828232188,41.83919492395309
322,waiting_room,11,low,49.313150761722575,False,True,0.5109305560059556,39.20489505396897,25.783146961211624
323,waiting_room,3,high,51.34424475885312,True,False,0.4844578781355037,56.39308971612422,-8.95294970126013
324,waiting_room,2,low,60.65663092208958,False,False,0.7744974774629014,68.48972760678073,-11.436892740562811
325,waiting_room,6,low,94.20085811746011,False,False,0.8495195832948579,103.4575722170242,-8.947352911149082
326,waiting_room,9,low,39.33331710574856,False,False,0.7587452647446346,30.51714324572925,28.88925017990699
327,waiting_room,9,low,78.5597983160863,False,False,0.9294955309763036,64.14410379513299,22.473919920987527
328,waiting_room,1,high,169.69191211676113,False,False,0.7965190111744509,153.15005441255212,10.801078568113942
329,waiting_room,4,low,53.11591533561911,True,False,0.6386390783277848,57.023830179811235,-6.853125845579712
330,waiting_room,3,high,43.17847037619818,True,False,0.4578893212265281,48.58779386972745,-11.13309138511749
331,waiting_room,1,low,76.38018162208688,False,True,0.717274794164892,153.92017716666,-50.37675824698098
332,waiting_room,17,high,88.1341262330444,False,False,0.683650571217886,113.11294044423154,-22.083073884461992
333,waiting_room,8,low,65.79059670342612,False,False,0.8856227966559758,53.6570777940635,22.61308183038072
334,waiting_room,1,high,110.3410399257861,False,False,0.8819964739155538,101.77675566751935,8.41477427934945
335,waiting_room,6,low,55.21092439002739,False,False,0.6532971363188594,86.04553658599376,-35.83522564839876
336,waiting_room,8,low,68.86701226670986,False,False,0.8160626131270973,50.42338165882762,36.577536057923865
337,waiting_room,11,low,133.8852383856612,False,False,0.7650810810393245,151.4743903404689,-11.611964184356545
338,waiting_room,4,low,46.22933960875115,True,False,0.5436647506812372,49.75483004500445,-7.085725010143555
339,waiting_room,2,high,86.41857242204854,False,False,0.7867090649006039,82.4095382324381,4.864769631766251
340,waiting_room,11,high,159.14016607224696,False,False,0.7580281730224083,156.04146010247976,1.9858222088745705
341,waiting_room,17,high,133.33579223399792,False,False,0.7920809774166216,131.9155649803378,1.0766184065328583
342,waiting_room,17,low,103.21754259627969,False,False,0.9003643875241752,83.58299475488772,23.49107961370789
343,waiting_room,6,low,60.253588341113634,False,False,0.6991243560761352,66.25504781089676,-9.058116578396131
344,waiting_room,16,high,82.34075942261158,False,True,0.5902123568503492,111.31581162488456,-26.029592543343256
345,waiting_room,6,high,178.27535851714745,False,False,0.8113384091041242,165.98600215158783,7.403851051449682
346,waiting_room,12,high,103.84569857373896,False,False,0.8707098338391652,87.89072973888197,18.153187352361538
347,waiting_room,5,high,99.08961507816856,False,False,0.6801042980266666,126.08042173512862,-21.40761133688361
348,waiting_room,14,high,120.51956794236646,False,True,0.5413495647666936,159.69511469003575,-24.531462232710155
349,waiting_room,4,high,94.1265983654078,True,False,0.6358019162310784,68.84193912426647,36.728569187308956
350,waiting_room,5,high,126.8527977636578,False,False,0.916354722077057,110.42983435013343,14.871853707081584
351,waiting_room,14,high,103.6592975442924,False,False,0.9374457795011544,91.62017462304925,13.140253192897122
352,waiting_room,5,low,55.68100350981028,False,False,0.8128856159548283,51.91306362004991,7.258172850937491
353,waiting_room,4,low,51.48685582017806,True,False,0.5255149505811594,59.56352201265792,-13.559752545800567
354,waiting_room,6,high,214.3988836947472,False,False,0.9172521507438158,191.35767627970645,12.040910959517273
355,waiting_room,3,low,22.285562012557204,True,False,0.5590316437619317,-5.166827803490971,2745238981.604818
356,waiting_room,13,low,81.17674190695007,False,False,0.8632457281949175,107.04342658181885,-24.164664287066266
357,waiting_room,1,high,149.09154358598855,False,False,0.9056600179197848,129.5201584818652,15.11068650125505
358,waiting_room,17,high,73.3847150974636,False,False,0.7906245493702607,112.07750476290909,-34.523243310329725
359,waiting_room,11,low,136.22259049528833,False,False,1.0185498881272397,105.41221594640207,29.22846680744489
360,waiting_room,4,high,59.27620176781053,True,False,0.4811437640174122,81.60192377866016,-27.359308429304544
361,waiting_room,5,high,159.50068670015432,False,False,0.8231503881571584,183.90224803160896,-13.268767289489864
362,waiting_room,2,high,69.48302775689649,False,True,0.6115091673564609,95.84138697356497,-27.502063616774095
363,waiting_room,18,low,74.7731617362759,False,False,0.8581749599146361,64.7088461952384,15.55322978665332
364,waiting_room,13,low,80.26135347220698,False,False,0.7420542903201809,72.89058476472252,10.112099842902827
365,waiting_room,9,low,95.2284428792957,False,False,0.8772266010415863,95.44185090024716,-0.22360004436052855
366,waiting_room,19,high,87.2726783069691,False,False,1.0076089614178891,57.624942880574146,51.44948340832014
367,waiting_room,18,low,109.9923517643626,False,False,0.9111413723219476,84.56755322477123,30.0644840368209
368,waiting_room,16,low,59.87425995251012,False,False,0.6980484522203654,103.76975321464445,-42.30085540565746
369,waiting_room,15,low,68.31421275720655,False,False,0.6940624607105728,68.55709813310712,-0.3542818796516096
370,waiting_room,17,low,48.48342703221807,False,False,0.8413866808762985,64.78398712827114,-25.16140302352532
371,waiting_room,4,low,42.112850109678256,True,False,0.4940689209431814,15.744269636463953,167.48049342437767
372,waiting_room,17,high,150.60805487841677,False,False,0.7482459212545213,186.75298866463336,-19.3544071474673
373,waiting_room,2,high,122.92079427836669,False,False,0.8824889539227654,110.75957720219569,10.979833422413892
374,waiting_room,5,low,117.27618867196068,False,False,0.8677130563316331,105.79595408637077,10.851298317341666
375,waiting_room,17,high,159.34878599214613,False,False,1.0019753429511598,105.74706417455556,50.68861460693677
376,waiting_room,3,high,59.41680228800725,True,True,0.4001597958829059,81.03282246212234,-26.675635276334102
377,waiting_room,12,high,105.31738197979963,False,False,0.6860603917723965,128.4814097437928,-18.02908904111886
378,waiting_room,2,high,105.35088809651708,False,False,0.7819232341247425,102.86773145801124,2.4139315636793515
379,waiting_room,9,low,69.9474430308748,False,False,0.8411997571352693,85.35387431575423,-18.050066746689886
380,waiting_room,3,high,38.80402645967904,True,True,0.402247312103806,55.35723185704498,-29.902516513313188
381,waiting_room,6,low,60.70544910585859,False,False,0.7045721744001189,63.23512072958891,-4.000421908812194
382,waiting_room,11,low,87.75704099169025,False,False,0.8967330547111393,115.75543000128654,-24.187538337756692
383,waiting_room,19,high,67.37895163563047,False,False,0.8704170181478642,64.03158277034565,5.227684090350265
384,waiting_room,6,high,132.3558866903618,False,False,0.8181416695330741,133.52024572704306,-0.8720468048430347
385,waiting_room,6,high,156.69429683509696,False,False,0.7968386287405413,184.9750173707922,-15.288940602722056
386,waiting_room,13,low,68.74876340997541,False,True,0.5836401091839215,82.38914264973045,-16.556039790031317
387,waiting_room,11,low,168.26907107082698,False,False,0.9835351238827452,99.79053683650108,68.6222726174152
388,waiting_room,13,low,75.50450815816701,False,False,0.7635412445639598,81.86024136672965,-7.764127129908259
389,waiting_room,18,high,128.4386583918963,False,False,0.8087780474434555,110.23729791467655,16.511072768953
390,waiting_room,1,high,156.48792269555932,False,False,0.8667365021627016,122.96356267376012,27.263653795347576
391,waiting_room,1,high,111.3837896626336,False,False,0.9117162311363896,118.4048843068012,-5.929733967709555
392,waiting_room,12,high,141.79517933336024,False,False,0.94919284243296,107.58693652862755,31.795907485134407
393,waiting_room,7,low,57.795956968433856,False,False,0.8609219985318786,64.69831510106843,-10.66852841816987
394,waiting_room,14,high,169.0446533649676,False,False,0.818626559159922,161.61337106656111,4.598185316823735
395,waiting_room,9,low,39.68153038622701,False,False,0.8938024311372923,25.632015318588497,54.81236997174279
396,waiting_room,15,high,54.71651209860829,False,True,0.5615317521675516,91.10881215880339,-39.943776236225126
397,waiting_room,2,high,126.31278063650592,False,False,0.8600471129621647,125.30340591013709,0.8055445253361418
398,waiting_room,19,high,82.50481993490064,False,False,0.9070382849261696,83.8567163276264,-1.6121504059900613
399,waiting_room,16,high,125.69248631997992,False,False,0.8149794668928428,140.5363065711666,-10.562267227130995
