venue_id,week,is_campaign_period,pool,rct_arm,ad_frequency,adstocked_exposure,true_incremental_lift,foot_traffic
155,13,False,obs,n/a,0.0,0.0,0.0,259.9409036748479
156,13,False,obs,n/a,0.0,0.0,0.0,262.21053072668224
157,13,False,obs,n/a,0.0,0.0,0.0,284.84232521198425
158,13,False,obs,n/a,0.0,0.0,0.0,218.8343026017417
159,13,False,rct,n/a,0.0,0.0,0.0,242.2658384709977
160,13,False,obs,n/a,0.0,0.0,0.0,223.81340062306484
161,13,False,obs,n/a,0.0,0.0,0.0,226.7955593938239
162,13,False,obs,n/a,0.0,0.0,0.0,249.11625947822867
163,13,False,obs,n/a,0.0,0.0,0.0,254.57758014188784
164,13,False,obs,n/a,0.0,0.0,0.0,312.15315795160586
165,13,False,obs,n/a,0.0,0.0,0.0,201.48463630888017
166,13,False,obs,n/a,0.0,0.0,0.0,302.5641096460081
167,13,False,obs,n/a,0.0,0.0,0.0,249.23338161439537
168,13,False,obs,n/a,0.0,0.0,0.0,308.0684105334818
169,13,False,rct,n/a,0.0,0.0,0.0,376.04170631244244
170,13,False,obs,n/a,0.0,0.0,0.0,177.56032895085502
171,13,False,obs,n/a,0.0,0.0,0.0,302.67106145309344
172,13,False,obs,n/a,0.0,0.0,0.0,283.49043972508485
173,13,False,obs,n/a,0.0,0.0,0.0,320.1931094829189
174,13,False,obs,n/a,0.0,0.0,0.0,366.87954598317367
175,13,False,rct,n/a,0.0,0.0,0.0,272.80917507450675
176,13,False,rct,n/a,0.0,0.0,0.0,269.46102690884237
177,13,False,obs,n/a,0.0,0.0,0.0,224.92153058233447
178,13,False,obs,n/a,0.0,0.0,0.0,313.21066277886695
179,13,False,obs,n/a,0.0,0.0,0.0,326.74881803319346
180,13,False,obs,n/a,0.0,0.0,0.0,191.85096543627765
181,13,False,rct,n/a,0.0,0.0,0.0,265.3163837937259
182,13,False,rct,n/a,0.0,0.0,0.0,294.84911625528923
183,13,False,obs,n/a,0.0,0.0,0.0,197.69503556778855
184,13,False,obs,n/a,0.0,0.0,0.0,340.20145992726395
185,13,False,obs,n/a,0.0,0.0,0.0,234.03837693664934
186,13,False,obs,n/a,0.0,0.0,0.0,296.76413366867456
187,13,False,rct,n/a,0.0,0.0,0.0,260.8170114631703
188,13,False,obs,n/a,0.0,0.0,0.0,264.97513818351763
189,13,False,rct,n/a,0.0,0.0,0.0,203.9703179485244
190,13,False,rct,n/a,0.0,0.0,0.0,321.8889827931502
191,13,False,obs,n/a,0.0,0.0,0.0,338.46270997414007
192,13,False,rct,n/a,0.0,0.0,0.0,265.77949594045293
193,13,False,rct,n/a,0.0,0.0,0.0,368.9656859698219
194,13,False,obs,n/a,0.0,0.0,0.0,267.42126867145913
195,13,False,rct,n/a,0.0,0.0,0.0,346.05747958470363
196,13,False,obs,n/a,0.0,0.0,0.0,272.0454353792085
197,13,False,obs,n/a,0.0,0.0,0.0,347.57460035229354
198,13,False,obs,n/a,0.0,0.0,0.0,318.3086671156731
199,13,False,rct,n/a,0.0,0.0,0.0,293.0802369011403
200,13,False,obs,n/a,0.0,0.0,0.0,262.1660388293329
201,13,False,rct,n/a,0.0,0.0,0.0,322.81345644803065
202,13,False,rct,n/a,0.0,0.0,0.0,371.7066067413722
203,13,False,rct,n/a,0.0,0.0,0.0,349.859360232304
204,13,False,obs,n/a,0.0,0.0,0.0,349.5655268520574
205,13,False,obs,n/a,0.0,0.0,0.0,269.1303367256025
206,13,False,obs,n/a,0.0,0.0,0.0,286.8127523119393
207,13,False,rct,n/a,0.0,0.0,0.0,353.955087641175
208,13,False,obs,n/a,0.0,0.0,0.0,544.525905536742
209,13,False,rct,n/a,0.0,0.0,0.0,337.1630974663994
210,13,False,rct,n/a,0.0,0.0,0.0,245.20336213122312
211,13,False,obs,n/a,0.0,0.0,0.0,245.58311951932473
212,13,False,obs,n/a,0.0,0.0,0.0,394.3143753937241
213,13,False,obs,n/a,0.0,0.0,0.0,291.3601485434781
214,13,False,obs,n/a,0.0,0.0,0.0,257.4143172875634
215,13,False,obs,n/a,0.0,0.0,0.0,276.04707443309525
216,13,False,rct,n/a,0.0,0.0,0.0,284.4008587739171
217,13,False,obs,n/a,0.0,0.0,0.0,263.25985720852174
218,13,False,obs,n/a,0.0,0.0,0.0,319.2895007813234
219,13,False,obs,n/a,0.0,0.0,0.0,224.85988023857564
220,13,False,rct,n/a,0.0,0.0,0.0,384.32975916485077
221,13,False,rct,n/a,0.0,0.0,0.0,237.72876487909468
222,13,False,rct,n/a,0.0,0.0,0.0,457.28695988810745
223,13,False,rct,n/a,0.0,0.0,0.0,412.9869981088194
224,13,False,obs,n/a,0.0,0.0,0.0,239.11114407145558
225,13,False,obs,n/a,0.0,0.0,0.0,333.82456068326144
226,13,False,obs,n/a,0.0,0.0,0.0,282.9804790539771
227,13,False,rct,n/a,0.0,0.0,0.0,341.81544710031073
228,13,False,obs,n/a,0.0,0.0,0.0,405.8241915731786
229,13,False,obs,n/a,0.0,0.0,0.0,488.30921521667176
230,13,False,obs,n/a,0.0,0.0,0.0,137.02442735095738
231,13,False,obs,n/a,0.0,0.0,0.0,358.1101588339796
232,13,False,obs,n/a,0.0,0.0,0.0,248.10023740220853
233,13,False,obs,n/a,0.0,0.0,0.0,370.19519277564336
234,13,False,obs,n/a,0.0,0.0,0.0,267.87226980944297
235,13,False,rct,n/a,0.0,0.0,0.0,418.91135406562813
236,13,False,obs,n/a,0.0,0.0,0.0,484.73570673810684
237,13,False,rct,n/a,0.0,0.0,0.0,249.7383179169066
238,13,False,rct,n/a,0.0,0.0,0.0,324.290892750019
239,13,False,obs,n/a,0.0,0.0,0.0,319.0049731048679
240,13,False,rct,n/a,0.0,0.0,0.0,358.2623268838886
241,13,False,obs,n/a,0.0,0.0,0.0,329.20101959144097
242,13,False,obs,n/a,0.0,0.0,0.0,382.588590916092
243,13,False,rct,n/a,0.0,0.0,0.0,192.23040408151013
244,13,False,obs,n/a,0.0,0.0,0.0,448.6244367887942
245,13,False,obs,n/a,0.0,0.0,0.0,226.1424166507804
246,13,False,obs,n/a,0.0,0.0,0.0,362.89804236714645
247,13,False,obs,n/a,0.0,0.0,0.0,110.5993918975816
248,13,False,rct,n/a,0.0,0.0,0.0,312.27924435830056
249,13,False,obs,n/a,0.0,0.0,0.0,430.1798741236921
250,13,False,obs,n/a,0.0,0.0,0.0,334.524666985362
251,13,False,obs,n/a,0.0,0.0,0.0,308.0438075578079
252,13,False,obs,n/a,0.0,0.0,0.0,285.7721230217663
253,13,False,rct,n/a,0.0,0.0,0.0,540.8382965172185
254,13,False,rct,n/a,0.0,0.0,0.0,279.5229094729425
255,13,False,rct,n/a,0.0,0.0,0.0,259.38540945645764
256,13,False,obs,n/a,0.0,0.0,0.0,246.814010667602
257,13,False,rct,n/a,0.0,0.0,0.0,455.13856654523306
258,13,False,obs,n/a,0.0,0.0,0.0,453.91680411736615
259,13,False,obs,n/a,0.0,0.0,0.0,310.577723229798
260,13,False,obs,n/a,0.0,0.0,0.0,181.80004849236676
261,13,False,obs,n/a,0.0,0.0,0.0,409.09981739223656
262,13,False,obs,n/a,0.0,0.0,0.0,238.86479943508397
263,13,False,rct,n/a,0.0,0.0,0.0,318.4501119198702
264,13,False,obs,n/a,0.0,0.0,0.0,361.8792028669214
265,13,False,obs,n/a,0.0,0.0,0.0,237.089137087272
266,13,False,rct,n/a,0.0,0.0,0.0,277.64837382767445
267,13,False,rct,n/a,0.0,0.0,0.0,331.49029372056606
268,13,False,obs,n/a,0.0,0.0,0.0,276.7903445312429
269,13,False,rct,n/a,0.0,0.0,0.0,284.2088104303165
270,13,False,obs,n/a,0.0,0.0,0.0,423.7069109461934
271,13,False,obs,n/a,0.0,0.0,0.0,287.6730620338925
272,13,False,rct,n/a,0.0,0.0,0.0,413.3277101163933
273,13,False,rct,n/a,0.0,0.0,0.0,347.8986167003014
274,13,False,obs,n/a,0.0,0.0,0.0,326.0203507518684
275,13,False,obs,n/a,0.0,0.0,0.0,253.86748865501812
276,13,False,obs,n/a,0.0,0.0,0.0,347.3146912646122
277,13,False,obs,n/a,0.0,0.0,0.0,398.31249464793524
278,13,False,rct,n/a,0.0,0.0,0.0,333.0248204760072
279,13,False,rct,n/a,0.0,0.0,0.0,280.71821879056637
280,13,False,obs,n/a,0.0,0.0,0.0,276.03022194147
281,13,False,obs,n/a,0.0,0.0,0.0,349.56384351583534
282,13,False,obs,n/a,0.0,0.0,0.0,337.04275080798703
283,13,False,obs,n/a,0.0,0.0,0.0,313.16469538133515
284,13,False,obs,n/a,0.0,0.0,0.0,392.9659653328867
285,13,False,obs,n/a,0.0,0.0,0.0,302.5686547546806
286,13,False,obs,n/a,0.0,0.0,0.0,419.95847395846675
287,13,False,rct,n/a,0.0,0.0,0.0,352.0467400023672
288,13,False,rct,n/a,0.0,0.0,0.0,219.8631027267907
289,13,False,obs,n/a,0.0,0.0,0.0,391.9006787183158
290,13,False,rct,n/a,0.0,0.0,0.0,358.4242619872311
291,13,False,obs,n/a,0.0,0.0,0.0,503.1259045179751
292,13,False,obs,n/a,0.0,0.0,0.0,419.5116289493399
293,13,False,rct,n/a,0.0,0.0,0.0,306.31025376438674
294,13,False,obs,n/a,0.0,0.0,0.0,329.68489472530644
295,13,False,obs,n/a,0.0,0.0,0.0,257.0491605506433
296,13,False,obs,n/a,0.0,0.0,0.0,336.73721160093675
297,13,False,obs,n/a,0.0,0.0,0.0,362.0265765423999
298,13,False,rct,n/a,0.0,0.0,0.0,211.37978523534056
299,13,False,rct,n/a,0.0,0.0,0.0,261.40764827634297
300,13,False,obs,n/a,0.0,0.0,0.0,145.30982378404906
301,13,False,obs,n/a,0.0,0.0,0.0,139.06121350375787
302,13,False,obs,n/a,0.0,0.0,0.0,88.78207505656832
303,13,False,obs,n/a,0.0,0.0,0.0,129.76444320385076
304,13,False,rct,n/a,0.0,0.0,0.0,185.88670363276
305,13,False,obs,n/a,0.0,0.0,0.0,71.4114194327347
306,13,False,obs,n/a,0.0,0.0,0.0,200.52813445266347
307,13,False,obs,n/a,0.0,0.0,0.0,156.78953355305683
308,13,False,obs,n/a,0.0,0.0,0.0,169.14965893368108
309,13,False,rct,n/a,0.0,0.0,0.0,160.84863008436716
310,13,False,obs,n/a,0.0,0.0,0.0,153.79629436826218
311,13,False,obs,n/a,0.0,0.0,0.0,99.2624691205746
312,13,False,rct,n/a,0.0,0.0,0.0,129.54756717375264
313,13,False,rct,n/a,0.0,0.0,0.0,95.20258676957047
314,13,False,rct,n/a,0.0,0.0,0.0,102.34302291241865
315,13,False,obs,n/a,0.0,0.0,0.0,148.26542558033077
316,13,False,obs,n/a,0.0,0.0,0.0,111.14380957067922
317,13,False,obs,n/a,0.0,0.0,0.0,158.02047591910446
318,13,False,rct,n/a,0.0,0.0,0.0,174.4665369231693
319,13,False,rct,n/a,0.0,0.0,0.0,234.5470602956153
320,13,False,rct,n/a,0.0,0.0,0.0,131.7709770519965
321,13,False,obs,n/a,0.0,0.0,0.0,218.938159439484
322,13,False,obs,n/a,0.0,0.0,0.0,131.00975902036586
323,13,False,obs,n/a,0.0,0.0,0.0,156.9189236248879
324,13,False,rct,n/a,0.0,0.0,0.0,144.98800692130672
325,13,False,obs,n/a,0.0,0.0,0.0,132.28160267391553
326,13,False,obs,n/a,0.0,0.0,0.0,123.95465528445902
327,13,False,obs,n/a,0.0,0.0,0.0,146.03250903212773
328,13,False,obs,n/a,0.0,0.0,0.0,162.3149390626084
329,13,False,obs,n/a,0.0,0.0,0.0,119.00531660662669
330,13,False,obs,n/a,0.0,0.0,0.0,190.59650805204677
331,13,False,obs,n/a,0.0,0.0,0.0,131.21434760520074
332,13,False,rct,n/a,0.0,0.0,0.0,164.03137267511804
333,13,False,obs,n/a,0.0,0.0,0.0,136.63003134926106
334,13,False,obs,n/a,0.0,0.0,0.0,182.50756419866667
335,13,False,obs,n/a,0.0,0.0,0.0,114.70269544803843
336,13,False,obs,n/a,0.0,0.0,0.0,112.32196491659528
337,13,False,rct,n/a,0.0,0.0,0.0,147.701466240849
338,13,False,obs,n/a,0.0,0.0,0.0,127.16857109022938
339,13,False,rct,n/a,0.0,0.0,0.0,200.77016456901418
340,13,False,obs,n/a,0.0,0.0,0.0,188.03350757466126
341,13,False,obs,n/a,0.0,0.0,0.0,171.82402463639036
342,13,False,obs,n/a,0.0,0.0,0.0,133.46683168615496
343,13,False,rct,n/a,0.0,0.0,0.0,119.90651013494768
344,13,False,rct,n/a,0.0,0.0,0.0,202.65582503791796
345,13,False,rct,n/a,0.0,0.0,0.0,260.2979639370925
346,13,False,rct,n/a,0.0,0.0,0.0,174.41607262840878
347,13,False,obs,n/a,0.0,0.0,0.0,187.07258188848584
348,13,False,obs,n/a,0.0,0.0,0.0,198.11561292449719
349,13,False,rct,n/a,0.0,0.0,0.0,207.2732585077504
350,13,False,obs,n/a,0.0,0.0,0.0,191.72798264518846
351,13,False,rct,n/a,0.0,0.0,0.0,163.67513884748965
352,13,False,obs,n/a,0.0,0.0,0.0,128.38550926899137
353,13,False,rct,n/a,0.0,0.0,0.0,151.79212950061546
354,13,False,rct,n/a,0.0,0.0,0.0,194.92168299483018
355,13,False,obs,n/a,0.0,0.0,0.0,119.11823830369106
356,13,False,rct,n/a,0.0,0.0,0.0,116.9761881127045
357,13,False,obs,n/a,0.0,0.0,0.0,169.05729004219467
358,13,False,rct,n/a,0.0,0.0,0.0,210.03053495709062
359,13,False,rct,n/a,0.0,0.0,0.0,131.54016485142276
360,13,False,obs,n/a,0.0,0.0,0.0,175.7095998660438
361,13,False,rct,n/a,0.0,0.0,0.0,221.96788742114094
362,13,False,obs,n/a,0.0,0.0,0.0,180.75131616758156
363,13,False,obs,n/a,0.0,0.0,0.0,105.89811785271293
364,13,False,obs,n/a,0.0,0.0,0.0,143.8889179747693
365,13,False,rct,n/a,0.0,0.0,0.0,135.01410109441116
366,13,False,obs,n/a,0.0,0.0,0.0,215.79001824987782
367,13,False,rct,n/a,0.0,0.0,0.0,159.09319636717078
368,13,False,obs,n/a,0.0,0.0,0.0,109.8333395085203
369,13,False,obs,n/a,0.0,0.0,0.0,131.5909680712385
370,13,False,obs,n/a,0.0,0.0,0.0,82.79212594558416
371,13,False,obs,n/a,0.0,0.0,0.0,133.2037646102981
372,13,False,obs,n/a,0.0,0.0,0.0,237.78857458794386
373,13,False,rct,n/a,0.0,0.0,0.0,192.2336917690114
374,13,False,obs,n/a,0.0,0.0,0.0,157.96720110778836
375,13,False,obs,n/a,0.0,0.0,0.0,146.15183298920022
376,13,False,rct,n/a,0.0,0.0,0.0,205.5836621245704
377,13,False,obs,n/a,0.0,0.0,0.0,221.98265494347282
378,13,False,obs,n/a,0.0,0.0,0.0,168.19312356707835
379,13,False,rct,n/a,0.0,0.0,0.0,99.80472860724522
380,13,False,obs,n/a,0.0,0.0,0.0,169.8297610221437
381,13,False,obs,n/a,0.0,0.0,0.0,91.71352954214153
382,13,False,obs,n/a,0.0,0.0,0.0,105.22230811127078
383,13,False,obs,n/a,0.0,0.0,0.0,165.3198713820363
384,13,False,obs,n/a,0.0,0.0,0.0,182.4424329629711
385,13,False,obs,n/a,0.0,0.0,0.0,213.70853459240007
386,13,False,obs,n/a,0.0,0.0,0.0,126.56751873928859
387,13,False,obs,n/a,0.0,0.0,0.0,143.14971118593945
388,13,False,rct,n/a,0.0,0.0,0.0,106.18076241657751
389,13,False,obs,n/a,0.0,0.0,0.0,209.90620319466473
390,13,False,rct,n/a,0.0,0.0,0.0,182.2842735234192
391,13,False,obs,n/a,0.0,0.0,0.0,159.6637152261286
392,13,False,obs,n/a,0.0,0.0,0.0,199.70128015672393
393,13,False,rct,n/a,0.0,0.0,0.0,129.45228395274466
394,13,False,obs,n/a,0.0,0.0,0.0,241.10045148857023
395,13,False,obs,n/a,0.0,0.0,0.0,113.39061417306976
396,13,False,obs,n/a,0.0,0.0,0.0,167.75858458683942
397,13,False,obs,n/a,0.0,0.0,0.0,178.64965243108355
398,13,False,rct,n/a,0.0,0.0,0.0,158.97578520138293
399,13,False,obs,n/a,0.0,0.0,0.0,179.92061517387978
0,14,False,rct,n/a,0.0,0.0,0.0,436.09196628029696
1,14,False,obs,n/a,0.0,0.0,0.0,269.66616835740774
2,14,False,obs,n/a,0.0,0.0,0.0,510.8525797610212
3,14,False,obs,n/a,0.0,0.0,0.0,485.08596337241903
4,14,False,rct,n/a,0.0,0.0,0.0,374.2970435089617
5,14,False,obs,n/a,0.0,0.0,0.0,440.16643684330984
6,14,False,obs,n/a,0.0,0.0,0.0,496.9683831735088
7,14,False,obs,n/a,0.0,0.0,0.0,288.2820045079304
8,14,False,rct,n/a,0.0,0.0,0.0,577.7841149239113
9,14,False,obs,n/a,0.0,0.0,0.0,387.6145981489554
10,14,False,rct,n/a,0.0,0.0,0.0,348.3634171984158
11,14,False,obs,n/a,0.0,0.0,0.0,593.8365934174628
12,14,False,obs,n/a,0.0,0.0,0.0,350.42560253602767
13,14,False,obs,n/a,0.0,0.0,0.0,402.291421796468
14,14,False,obs,n/a,0.0,0.0,0.0,462.80123637718907
15,14,False,obs,n/a,0.0,0.0,0.0,391.31878193058117
16,14,False,rct,n/a,0.0,0.0,0.0,433.45144265313473
17,14,False,rct,n/a,0.0,0.0,0.0,337.02644829843655
18,14,False,rct,n/a,0.0,0.0,0.0,579.0290076533104
19,14,False,rct,n/a,0.0,0.0,0.0,304.8337370392327
20,14,False,rct,n/a,0.0,0.0,0.0,376.4250797623885
21,14,False,rct,n/a,0.0,0.0,0.0,486.2195108555051
22,14,False,obs,n/a,0.0,0.0,0.0,407.0334219443932
23,14,False,rct,n/a,0.0,0.0,0.0,429.9913831888222
24,14,False,obs,n/a,0.0,0.0,0.0,509.0974815949847
25,14,False,obs,n/a,0.0,0.0,0.0,527.4243296298332
26,14,False,obs,n/a,0.0,0.0,0.0,400.70857546171345
27,14,False,obs,n/a,0.0,0.0,0.0,448.0017160834177
28,14,False,obs,n/a,0.0,0.0,0.0,363.7002285388123
29,14,False,obs,n/a,0.0,0.0,0.0,391.5419218808563
30,14,False,obs,n/a,0.0,0.0,0.0,566.6516634876756
31,14,False,rct,n/a,0.0,0.0,0.0,590.5991610270115
32,14,False,obs,n/a,0.0,0.0,0.0,320.1267397987412
33,14,False,obs,n/a,0.0,0.0,0.0,380.48944763653947
34,14,False,obs,n/a,0.0,0.0,0.0,425.6557481199478
35,14,False,obs,n/a,0.0,0.0,0.0,441.7313534459569
36,14,False,obs,n/a,0.0,0.0,0.0,462.8079770691164
37,14,False,rct,n/a,0.0,0.0,0.0,495.40217382337534
38,14,False,rct,n/a,0.0,0.0,0.0,324.83183154335643
39,14,False,obs,n/a,0.0,0.0,0.0,405.18596770118165
40,14,False,obs,n/a,0.0,0.0,0.0,480.141861741488
41,14,False,obs,n/a,0.0,0.0,0.0,359.34790736209254
42,14,False,obs,n/a,0.0,0.0,0.0,448.43286415804425
43,14,False,obs,n/a,0.0,0.0,0.0,277.3540964049488
44,14,False,obs,n/a,0.0,0.0,0.0,456.8947453412975
45,14,False,rct,n/a,0.0,0.0,0.0,369.69241179780835
46,14,False,rct,n/a,0.0,0.0,0.0,473.8786131494198
47,14,False,obs,n/a,0.0,0.0,0.0,254.23081969358148
48,14,False,obs,n/a,0.0,0.0,0.0,485.1591283667146
49,14,False,obs,n/a,0.0,0.0,0.0,384.6865727841722
50,14,False,rct,n/a,0.0,0.0,0.0,323.6859425776015
51,14,False,obs,n/a,0.0,0.0,0.0,473.23077640602537
52,14,False,obs,n/a,0.0,0.0,0.0,497.9233897094511
53,14,False,obs,n/a,0.0,0.0,0.0,456.7796209879202
54,14,False,obs,n/a,0.0,0.0,0.0,515.5554139940805
55,14,False,obs,n/a,0.0,0.0,0.0,345.2790303936429
56,14,False,obs,n/a,0.0,0.0,0.0,251.0849129418051
57,14,False,rct,n/a,0.0,0.0,0.0,465.06973780467786
58,14,False,obs,n/a,0.0,0.0,0.0,391.1380489289573
59,14,False,rct,n/a,0.0,0.0,0.0,450.55332905249355
60,14,False,obs,n/a,0.0,0.0,0.0,478.0802446688371
61,14,False,obs,n/a,0.0,0.0,0.0,355.9614960961021
62,14,False,obs,n/a,0.0,0.0,0.0,474.85493163317864
63,14,False,obs,n/a,0.0,0.0,0.0,357.3447982021028
64,14,False,obs,n/a,0.0,0.0,0.0,394.4634578982526
65,14,False,obs,n/a,0.0,0.0,0.0,486.1739194104827
66,14,False,obs,n/a,0.0,0.0,0.0,483.49336405548564
67,14,False,rct,n/a,0.0,0.0,0.0,589.4569235308848
68,14,False,rct,n/a,0.0,0.0,0.0,425.4575601144394
69,14,False,rct,n/a,0.0,0.0,0.0,449.28524419151705
70,14,False,rct,n/a,0.0,0.0,0.0,351.2198117746759
71,14,False,obs,n/a,0.0,0.0,0.0,363.7500490570364
72,14,False,obs,n/a,0.0,0.0,0.0,413.20569536508816
73,14,False,obs,n/a,0.0,0.0,0.0,543.013144511436
74,14,False,obs,n/a,0.0,0.0,0.0,325.2500440786588
75,14,False,rct,n/a,0.0,0.0,0.0,409.2844548616994
76,14,False,rct,n/a,0.0,0.0,0.0,465.569521473342
77,14,False,rct,n/a,0.0,0.0,0.0,246.68670865969162
78,14,False,obs,n/a,0.0,0.0,0.0,385.60882477911264
79,14,False,rct,n/a,0.0,0.0,0.0,463.9338631462658
80,14,False,rct,n/a,0.0,0.0,0.0,405.1802529542638
81,14,False,rct,n/a,0.0,0.0,0.0,440.2077351899568
82,14,False,obs,n/a,0.0,0.0,0.0,375.0809004319876
83,14,False,obs,n/a,0.0,0.0,0.0,568.9229028341316
84,14,False,obs,n/a,0.0,0.0,0.0,430.00704146927865
85,14,False,obs,n/a,0.0,0.0,0.0,241.76183087655275
86,14,False,obs,n/a,0.0,0.0,0.0,445.1351079659773
87,14,False,rct,n/a,0.0,0.0,0.0,406.0599479129427
88,14,False,obs,n/a,0.0,0.0,0.0,401.97008076961527
89,14,False,rct,n/a,0.0,0.0,0.0,384.68077536056177
90,14,False,obs,n/a,0.0,0.0,0.0,453.5659825559154
91,14,False,rct,n/a,0.0,0.0,0.0,466.46327111411046
92,14,False,obs,n/a,0.0,0.0,0.0,545.3133193555283
93,14,False,obs,n/a,0.0,0.0,0.0,405.0222184629928
94,14,False,rct,n/a,0.0,0.0,0.0,497.91722760057996
95,14,False,rct,n/a,0.0,0.0,0.0,557.7549797794109
96,14,False,obs,n/a,0.0,0.0,0.0,612.1043992640994
97,14,False,obs,n/a,0.0,0.0,0.0,347.876252369791
98,14,False,obs,n/a,0.0,0.0,0.0,429.8366758113803
99,14,False,rct,n/a,0.0,0.0,0.0,498.2000455246714
100,14,False,obs,n/a,0.0,0.0,0.0,392.44146801457504
101,14,False,rct,n/a,0.0,0.0,0.0,311.14273804939506
102,14,False,rct,n/a,0.0,0.0,0.0,198.25769406205805
103,14,False,rct,n/a,0.0,0.0,0.0,188.85132614730918
104,14,False,obs,n/a,0.0,0.0,0.0,270.0804282581635
105,14,False,obs,n/a,0.0,0.0,0.0,308.8309542862453
106,14,False,rct,n/a,0.0,0.0,0.0,345.88373074435054
107,14,False,rct,n/a,0.0,0.0,0.0,441.0869334818815
108,14,False,obs,n/a,0.0,0.0,0.0,196.77351482180552
109,14,False,rct,n/a,0.0,0.0,0.0,242.76002504352743
110,14,False,obs,n/a,0.0,0.0,0.0,296.23228939304397
111,14,False,obs,n/a,0.0,0.0,0.0,206.57904513914363
112,14,False,obs,n/a,0.0,0.0,0.0,434.0461999206538
113,14,False,obs,n/a,0.0,0.0,0.0,315.8004269375122
114,14,False,obs,n/a,0.0,0.0,0.0,310.28801912607855
115,14,False,obs,n/a,0.0,0.0,0.0,268.3718370483975
116,14,False,obs,n/a,0.0,0.0,0.0,297.7402306954348
117,14,False,obs,n/a,0.0,0.0,0.0,254.7146075841473
118,14,False,obs,n/a,0.0,0.0,0.0,278.0943352472343
119,14,False,obs,n/a,0.0,0.0,0.0,325.10341611891397
120,14,False,obs,n/a,0.0,0.0,0.0,180.38228813391015
121,14,False,rct,n/a,0.0,0.0,0.0,287.6270208902414
122,14,False,rct,n/a,0.0,0.0,0.0,226.73186180238076
123,14,False,obs,n/a,0.0,0.0,0.0,338.08654296686643
124,14,False,obs,n/a,0.0,0.0,0.0,213.25915138578418
125,14,False,rct,n/a,0.0,0.0,0.0,346.14736144325025
126,14,False,rct,n/a,0.0,0.0,0.0,269.35137359197563
127,14,False,rct,n/a,0.0,0.0,0.0,243.2494806955348
128,14,False,rct,n/a,0.0,0.0,0.0,314.4687546485882
129,14,False,obs,n/a,0.0,0.0,0.0,198.2471923315208
130,14,False,obs,n/a,0.0,0.0,0.0,193.7667671526282
131,14,False,rct,n/a,0.0,0.0,0.0,284.52270331133775
132,14,False,obs,n/a,0.0,0.0,0.0,242.83370089493522
133,14,False,rct,n/a,0.0,0.0,0.0,246.03551152090367
134,14,False,obs,n/a,0.0,0.0,0.0,322.29029159709324
135,14,False,obs,n/a,0.0,0.0,0.0,311.6158107509034
136,14,False,obs,n/a,0.0,0.0,0.0,202.76410864856294
137,14,False,obs,n/a,0.0,0.0,0.0,257.0854263316078
138,14,False,obs,n/a,0.0,0.0,0.0,314.305070762017
139,14,False,rct,n/a,0.0,0.0,0.0,330.82990188404966
140,14,False,rct,n/a,0.0,0.0,0.0,333.03816321559043
141,14,False,rct,n/a,0.0,0.0,0.0,327.3269451654277
142,14,False,obs,n/a,0.0,0.0,0.0,334.47696089407196
143,14,False,obs,n/a,0.0,0.0,0.0,226.62317763636818
144,14,False,obs,n/a,0.0,0.0,0.0,267.7031085368545
145,14,False,obs,n/a,0.0,0.0,0.0,200.26184730075406
146,14,False,rct,n/a,0.0,0.0,0.0,172.1446402999762
147,14,False,obs,n/a,0.0,0.0,0.0,200.13526418743444
148,14,False,obs,n/a,0.0,0.0,0.0,438.14480753313296
149,14,False,rct,n/a,0.0,0.0,0.0,330.5197757838128
150,14,False,obs,n/a,0.0,0.0,0.0,363.338098720947
151,14,False,obs,n/a,0.0,0.0,0.0,261.4568694341669
152,14,False,obs,n/a,0.0,0.0,0.0,268.48451356615595
153,14,False,obs,n/a,0.0,0.0,0.0,320.62075155029095
154,14,False,obs,n/a,0.0,0.0,0.0,262.43930129516735
155,14,False,obs,n/a,0.0,0.0,0.0,281.71673988902586
156,14,False,obs,n/a,0.0,0.0,0.0,255.20473637320157
157,14,False,obs,n/a,0.0,0.0,0.0,300.78596477886055
158,14,False,obs,n/a,0.0,0.0,0.0,236.9346787219991
159,14,False,rct,n/a,0.0,0.0,0.0,217.9050993660765
160,14,False,obs,n/a,0.0,0.0,0.0,219.1654032067244
161,14,False,obs,n/a,0.0,0.0,0.0,233.03211863617477
162,14,False,obs,n/a,0.0,0.0,0.0,243.82930817986434
163,14,False,obs,n/a,0.0,0.0,0.0,229.834597827143
164,14,False,obs,n/a,0.0,0.0,0.0,266.07167587317946
165,14,False,obs,n/a,0.0,0.0,0.0,199.01162833164247
166,14,False,obs,n/a,0.0,0.0,0.0,287.12155120722383
167,14,False,obs,n/a,0.0,0.0,0.0,251.21135691159287
168,14,False,obs,n/a,0.0,0.0,0.0,278.1266283868481
169,14,False,rct,n/a,0.0,0.0,0.0,409.77409677908486
170,14,False,obs,n/a,0.0,0.0,0.0,203.44025983536153
171,14,False,obs,n/a,0.0,0.0,0.0,311.2188055192064
172,14,False,obs,n/a,0.0,0.0,0.0,310.77345877113453
173,14,False,obs,n/a,0.0,0.0,0.0,279.3312779048308
174,14,False,obs,n/a,0.0,0.0,0.0,328.95119885754724
175,14,False,rct,n/a,0.0,0.0,0.0,283.94440444841854
176,14,False,rct,n/a,0.0,0.0,0.0,261.37284377930547
177,14,False,obs,n/a,0.0,0.0,0.0,232.26460709539347
