venue_id,venue_type,geo_cluster,traffic_tier,realized_ad_revenue,tenure_months,engagement_trend_90d,screen_uptime_pct,complaint_count_90d,self_ad_promo_utilization,competitor_outreach_flag,churned_next_quarter,true_churn_risk_90d,competitive_pressure_market,relationship_execution_gap
210,bar,14,low,326.93615676565497,9.0,-4.9122398585476095,95.10152346426176,1,60.905453267008156,False,False,0.26052272738245214,True,False
211,bar,2,low,217.35326771654323,39.0,8.163758975433664,96.35986240200982,0,74.30375792796336,False,False,0.07048421320095986,False,False
212,bar,19,high,296.2108197470737,28.0,-5.593706490363228,100.0,1,66.48907841943065,False,False,0.07958988444916439,False,False
213,bar,11,low,604.277246630164,44.0,-4.232188203180913,91.74680326147389,0,69.89978611243751,False,False,0.10832140449930669,False,False
214,bar,17,low,191.43530751280267,17.0,2.7960830009988045,93.641409786135,0,49.22119989257318,False,False,0.11161367075622387,False,False
215,bar,7,low,135.6828226352257,19.0,-4.807732457812815,92.04932667719329,0,62.78162923043009,False,False,0.15936583541362218,False,False
216,bar,0,low,187.82307846809064,45.0,-1.3159498879172942,91.99685844855165,0,69.36345308969555,False,False,0.16680540573091931,False,False
217,bar,17,low,205.27791444025107,9.0,7.758548240366791,98.25962173584887,2,66.34322724983859,True,True,0.11702355569999674,False,False
218,bar,7,low,162.70497888092777,16.0,-1.603242377970617,93.48057695944777,1,70.64391456965214,False,False,0.12061370556131487,False,False
219,bar,18,low,243.9360750179248,48.0,-8.442027126472732,79.06366069646214,0,57.42374296501062,False,True,0.4188532988021251,False,True
220,bar,15,high,756.7046758294839,7.0,-0.7419950112256088,97.05591590237262,0,80.45329983990544,True,True,0.10086512142876705,False,False
221,bar,19,low,118.11834800788168,41.0,-7.004804779687527,90.9300383707003,0,84.3244266020028,False,False,0.10656675348507318,False,False
222,bar,1,high,592.259509602791,35.0,-4.111520408158554,86.5611571524608,0,53.83587290279459,False,False,0.23341740615252327,False,False
223,bar,12,high,451.88252962304847,16.0,-8.795608482592932,94.10447452732961,4,50.6737751775427,False,False,0.3954131824003336,True,False
224,bar,11,low,415.5634848288468,10.0,-13.797282591361347,89.1544565944936,0,55.93614434523795,False,True,0.2577252453629371,False,True
225,bar,2,low,305.69497138985014,17.0,5.333723836537422,92.91654671260305,1,57.077382596723396,False,False,0.10533195162750847,False,False
226,bar,8,low,226.96626102907572,7.0,-1.8885937737031226,85.45992195756985,1,62.21023384282284,False,False,0.1986421735952162,False,True
227,bar,9,high,267.7673245786043,32.0,-8.135947889353305,81.18798823928532,2,59.57945696728392,False,True,0.3761586237328671,False,True
228,bar,2,high,346.94913726950745,33.0,-3.4794333940620077,96.3827682996511,3,65.28333552657809,False,False,0.21366189856455928,False,False
229,bar,16,high,421.7866391187414,15.0,-11.84788772451296,92.62755428519984,3,58.02793980767877,True,False,0.22658562310336733,True,False
230,bar,11,low,304.37077526826755,15.0,1.6514456608236432,92.12712379081105,0,67.13920988386664,False,False,0.12918555212318075,False,False
231,bar,12,high,369.7830217765614,22.0,-8.735988283623982,91.9374534980978,3,66.37763808285705,True,True,0.29083878530845003,True,False
232,bar,16,low,278.9571700663535,7.0,-0.8702626504109627,91.69594386353417,1,66.97852425590908,False,False,0.26443347195978634,True,False
233,bar,13,high,318.2207458495928,43.0,-7.171866450871949,90.66112121249769,1,77.19621186844353,False,False,0.16614722455377048,False,False
234,bar,13,low,254.72772562221684,37.0,-0.24366510517184015,89.0791226016715,1,64.65889373017863,False,False,0.17538045459165813,False,False
235,bar,12,high,225.91246118607475,35.0,-8.817387912650545,78.04639567190932,0,50.76870362189602,False,False,0.4946701753198706,True,False
236,bar,12,high,435.521812082702,46.0,-4.672168132624687,93.37815466086263,1,61.560254125020364,True,False,0.27950856327747375,True,False
237,bar,6,low,563.8914086068593,16.0,2.049323545571199,86.48525824217974,0,77.09445245063645,False,False,0.22713236006104806,False,True
238,bar,18,low,403.4535034569531,1.0,-8.81061330769173,91.23944846955168,1,52.635374163148434,False,False,0.4327633101103392,False,False
239,bar,17,low,349.88885256773773,6.0,-3.413462573933261,93.30058457406227,0,53.6006354266525,False,False,0.15042240896132372,False,False
240,bar,17,high,683.9763845770863,34.0,3.346151164937494,93.6765429378371,1,84.8523502916251,False,False,0.06902380632196516,False,False
241,bar,3,high,284.1959850439724,18.0,-1.6589809570874143,100.0,1,57.58991919396716,False,False,0.06772575903634749,False,False
242,bar,14,high,449.6090954995483,33.0,-1.528314245647585,92.0672463430554,2,57.20188892514822,False,True,0.34118110929815426,True,False
243,bar,17,low,188.7124644039241,35.0,-4.190275437956512,87.24839337364953,0,73.69089846942812,False,False,0.2259900380079935,False,False
244,bar,12,high,621.6765340842175,45.0,-14.295989440094006,93.91417973039022,1,51.6062311417008,False,False,0.34228558944073817,True,False
245,bar,11,low,206.23422181287413,21.0,-1.5136489008936773,90.70074983720754,2,61.652899740067596,False,True,0.15320167339962634,False,False
246,bar,15,high,423.4490090432576,44.0,-2.2065020688978487,97.58704528824421,0,53.80353809089782,False,False,0.09444420826188729,False,False
247,bar,14,low,81.75381419268938,27.0,4.065775857791353,90.30338420371338,4,68.65310358251993,False,False,0.19766242156426203,True,False
248,bar,5,low,301.7759421137273,47.0,-2.03864686680013,93.90099358036674,1,53.5436065803552,False,False,0.1456564277613422,False,False
249,bar,4,high,330.2983569784432,2.0,-9.182986744655583,81.27234890981259,2,59.983967845008884,False,False,0.3752608039829438,False,True
250,bar,8,high,473.1328825574945,18.0,5.263529162971386,97.10739857660145,0,77.632425051325,False,False,0.07957399148613256,False,False
251,bar,16,high,477.0065019775576,42.0,-7.198325297472844,95.8220794657391,1,67.48802950696582,False,False,0.2558808853918342,True,False
252,bar,19,low,171.28327249070983,5.0,-0.5205542418838072,96.14767310093411,1,69.60905117972774,False,False,0.136579598103243,False,False
253,bar,10,high,702.013197193681,8.0,-7.128788514683933,90.52251876740593,1,61.54967735225069,False,True,0.16987489287836985,False,False
254,bar,16,low,406.4706862116928,38.0,-7.390948058631896,86.87670865282844,1,56.06274702284285,True,False,0.3001203929598311,True,False
255,bar,17,low,261.6541620912226,9.0,-0.8988921499902631,99.61880368503105,0,71.65009865206402,False,False,0.0947213522801781,False,False
256,bar,8,low,403.2584793740239,10.0,-5.890719702389453,94.13269653814102,2,76.28139860239281,False,False,0.10489756068287778,False,False
257,bar,5,high,459.68525741539,42.0,-9.943231620314341,79.09847308833032,1,69.61031896652156,False,True,0.3128043469634828,False,True
258,bar,13,high,331.9390245564717,19.0,9.747167933338975,93.63011254615837,2,56.57835946977943,False,False,0.06200181607873276,False,False
259,bar,16,high,395.9848073187431,14.0,-4.976550283527791,89.97979725343262,3,70.50907798094231,False,True,0.2165562938377955,True,False
260,bar,12,low,89.73418702869223,31.0,-6.300165540944189,94.9033810231079,0,65.42324484728789,False,True,0.2375757439391336,True,False
261,bar,13,high,625.0442655763048,19.0,-5.423509233660985,91.73584149407796,1,76.35963283097112,False,False,0.15929163617440775,False,False
262,bar,14,low,304.7677568124136,13.0,-12.981586456805516,85.58136539431224,2,50.40364056755037,False,False,0.39746933496037545,True,False
263,bar,19,high,154.61128993296285,4.0,-8.053268831594075,91.59830371749489,1,74.99225237062096,False,False,0.15941192590585465,False,False
264,bar,12,high,329.764866432831,6.0,-11.542267067073304,87.77612924778627,0,65.13671824269451,False,False,0.3551993615488706,True,False
265,bar,6,low,353.96332809143644,26.0,-6.392827505546097,94.9169359855802,0,69.26439202515624,False,False,0.10790500528817919,False,False
266,bar,10,low,262.233606336074,42.0,5.908900896849779,97.6336505679017,2,67.5789082405317,False,False,0.1379403306983649,False,False
267,bar,2,high,151.06480086681975,48.0,2.6992224673742315,91.51208772405873,0,62.2149317097624,False,False,0.17784426494040378,False,False
268,bar,2,low,241.47081852093947,28.0,3.4230948580575773,95.51053165771033,2,74.36055283381629,False,False,0.127108054777716,False,False
269,bar,8,low,280.30276690756654,8.0,-5.482662461900505,97.77233086207053,0,60.70683806723757,False,True,0.129861063145861,False,False
270,bar,0,high,355.822474602429,2.0,-7.646545341218641,92.65199927145396,1,59.73101432886435,False,False,0.2532253880455269,False,False
271,bar,0,low,97.88557451146576,43.0,3.5803425957540083,96.47902189170414,1,57.32761552716564,False,False,0.07433923422779862,False,False
272,bar,11,high,571.4694529512508,32.0,-3.7736699737177957,92.77483496098438,0,64.22129133481758,False,False,0.19397780777024387,False,False
273,bar,6,high,610.9547215749266,28.0,2.9039383866838637,95.76214995407294,0,60.212446907267285,False,False,0.08905122895078955,False,False
274,bar,7,low,171.71422222975443,26.0,-6.128445388176398,95.30789698674502,1,70.35907114806723,False,False,0.17235605265763898,False,False
275,bar,10,low,350.65887477372064,26.0,-2.848546314119434,97.39222442052933,1,57.21263560704523,True,False,0.10011752723103227,False,False
276,bar,6,high,435.1406849309571,36.0,-13.405385047067336,71.83194847594096,1,65.82748111657024,False,True,0.5215253593957584,False,True
277,bar,4,high,347.38984573720575,35.0,-0.5541692953584727,95.40748886978497,3,67.85793077990425,False,False,0.21176328552891416,False,False
278,bar,15,low,288.0102089240371,23.0,-3.312953112655086,88.70413425570591,1,60.31104635973185,False,False,0.2550319353545901,False,False
279,bar,7,low,120.84117476105877,35.0,-15.95224194726587,79.33723543415292,0,54.83064384925938,False,False,0.6016795935496959,False,True
280,bar,15,low,276.3091842135064,8.0,-1.9444453518226288,82.52643011053921,3,60.95172527502116,False,False,0.2930899687761514,False,True
281,bar,17,high,477.9205796662287,42.0,-12.58633517550992,80.91904292234557,1,60.2509035113238,False,False,0.35361934629777986,False,True
282,bar,6,high,547.3805575671931,20.0,-1.0407988616727955,100.0,0,66.48615982484252,False,False,0.07712539566157064,False,False
283,bar,8,low,445.9775368362606,12.0,-6.670403850393209,93.08184890162241,1,67.602293687607,False,False,0.2857424039749819,False,False
284,bar,10,high,488.1656758501612,37.0,-4.139431158922985,92.6381781396349,1,68.59030317464237,True,False,0.21096241284180736,False,False
285,bar,16,low,421.4826444684192,22.0,-4.538510662155618,87.87643985962313,0,64.48026003889908,False,True,0.27361963357655306,True,False
286,bar,7,high,369.98195212978686,41.0,9.655169434863328,95.68185211924524,0,72.8895777411451,False,True,0.0945967021374111,False,False
287,bar,7,high,173.46011110893653,4.0,0.551438886722889,94.67452439997317,0,58.500834306128624,False,False,0.23092446650282722,False,False
288,bar,11,low,147.80794088912177,12.0,-10.192171016816989,89.5469775344695,1,68.35338838412731,False,False,0.18398047873260062,False,False
289,bar,1,high,285.4287026851886,21.0,-4.097987233570738,92.69787353694319,1,65.93435813213169,False,False,0.11858730689040335,False,False
290,bar,16,high,420.9292150581241,7.0,-5.989409395814539,91.37358800243759,0,59.68650527932456,False,True,0.2398975197755905,True,False
291,bar,1,high,761.0912157712928,17.0,-12.671184807692006,79.57839415357826,3,67.74532983126434,True,True,0.4061688612393886,False,True
292,bar,7,high,164.4552987122831,30.0,0.9577475689076715,95.08953474201482,0,73.97265524840606,False,False,0.1067013512488115,False,False
293,bar,11,low,341.8499291751793,31.0,0.7406707544715747,100.0,2,76.37602360161131,False,False,0.11877800124335997,False,False
294,bar,9,high,531.3324608019745,38.0,5.413786799473046,96.35775018873944,1,85.45027359624804,False,False,0.09912142569226806,False,False
295,bar,9,low,385.9599820172333,35.0,-6.946441864318087,95.70702873472308,1,52.672906525109525,False,True,0.13399467678337718,False,False
296,bar,17,high,370.93007614562936,24.0,-5.413825970797258,92.04833713669356,0,66.39876905162411,False,True,0.22086939946400824,False,False
297,bar,11,high,681.3197929523191,1.0,-16.71485216973748,87.72463508577901,1,60.99832750659776,False,False,0.31075415775727194,False,False
298,bar,2,low,114.26434351046306,43.0,-9.863629160887005,90.89949553161574,2,61.09931295788378,False,True,0.11543266382482505,False,False
299,bar,13,low,294.1490310910007,32.0,-0.8641322557215787,98.41187733804499,0,48.58733870209226,False,False,0.08042700943067917,False,False
300,waiting_room,13,low,73.74498002751653,20.0,-0.6606509491436807,78.73960199743365,0,78.62134278998712,False,False,0.11594516374463962,False,True
301,waiting_room,2,low,110.13055549672367,17.0,3.2278599460326283,100.0,2,75.89171762508677,False,False,0.05080984189603214,False,False
302,waiting_room,0,low,33.119757010275315,3.0,-6.2088373265067,96.66901825204557,1,61.40049653279708,False,False,0.10227753208188786,False,False
303,waiting_room,7,low,44.586402025732944,48.0,6.609549421907581,95.80012150279606,1,67.94244128522618,False,False,0.09589080182229241,False,False
304,waiting_room,1,high,157.73855944081868,41.0,3.203460742024898,100.0,0,66.02020812262963,False,False,0.04728599284616446,False,False
305,waiting_room,14,low,47.84180503131481,13.0,-8.271668786199331,90.55085954355852,0,73.87834143644297,True,False,0.1909688735689926,True,False
306,waiting_room,1,high,154.2300872930642,46.0,3.7861908720981123,98.06888708193912,2,64.47490509118957,False,False,0.03822048935130331,False,False
307,waiting_room,8,low,97.73331502437485,23.0,3.7213918930659995,77.72435416437025,0,73.61251509898732,False,True,0.1917888241011071,False,True
308,waiting_room,8,high,80.79793153244259,43.0,12.508654986438478,94.76358425602905,1,74.39410986291871,False,False,0.028394652456756164,False,False
309,waiting_room,5,low,46.47526902959797,11.0,-7.0409508148965,93.87474479759754,3,68.48698166154436,False,False,0.1055370694743242,False,False
310,waiting_room,0,high,51.36130022225035,33.0,5.804562560570004,89.80558881930057,1,68.92590271387182,True,False,0.04327024909738747,False,False
311,waiting_room,17,low,43.07142941654611,39.0,5.594662761288002,99.53787187793475,0,68.01731269224372,False,False,0.04927161695348639,False,False
312,waiting_room,8,low,64.547084759019,28.0,1.9301257227605362,81.63862502139125,0,72.48978545505797,True,False,0.06721769196539626,False,True
313,waiting_room,19,low,12.419571463043624,20.0,14.99469125468008,100.0,1,62.28841545181065,False,False,0.023689619419840355,False,False
314,waiting_room,17,low,68.59450108393426,30.0,3.975686045082722,100.0,1,69.56607450543098,False,False,0.04999403068785164,False,False
315,waiting_room,6,high,165.25202832973187,34.0,-10.794692925815276,83.94856044526381,2,65.54649969339053,False,False,0.18689497755729945,False,True
316,waiting_room,13,low,89.18661497614649,26.0,8.408968427417806,100.0,0,69.92618450720668,False,False,0.02935052501654629,False,False
317,waiting_room,19,low,57.25048005118165,7.0,9.744509616895023,100.0,0,89.04090653049643,True,False,0.05969967695367519,False,False
318,waiting_room,3,high,85.58318735012486,40.0,5.475579885604478,100.0,0,57.91627957255365,True,False,0.06004620377330958,False,False
319,waiting_room,11,high,151.154672217216,26.0,13.55572051507836,100.0,0,78.29170837156889,False,False,0.034898364265147135,False,False
320,waiting_room,0,low,41.0448265966805,45.0,13.401922794310854,88.39423631806338,2,69.47014654126984,False,False,0.08740945395279913,False,True
321,waiting_room,17,high,227.9695259257971,37.0,8.143134447392844,97.23405687174515,0,70.26176391892454,False,False,0.054045958418190335,False,False
322,waiting_room,11,low,49.313150761722575,2.0,-0.2264506826629189,100.0,1,61.68988806889478,True,False,0.07452222998381458,False,False
323,waiting_room,3,high,51.34424475885312,44.0,6.547009047132405,100.0,3,66.91755960046332,False,False,0.03858180722881457,False,False
324,waiting_room,2,low,60.65663092208958,7.0,11.798585918760136,100.0,1,80.21571438693516,True,False,0.026721338591846125,False,False
325,waiting_room,6,low,94.20085811746011,35.0,3.2846258998696887,94.10860091456483,0,59.131529569520005,True,False,0.09292382847120573,False,False
326,waiting_room,9,low,39.33331710574856,23.0,9.705020093273177,99.159861705332,0,74.50050318965427,True,False,0.0636874833089632,False,False
327,waiting_room,9,low,78.5597983160863,8.0,10.506395596554789,100.0,0,67.9031265803816,False,False,0.015060866198305189,False,False
328,waiting_room,1,high,169.69191211676113,36.0,5.49962610247697,94.47974848854565,0,65.4922609371735,False,False,0.10615813819966075,False,False
329,waiting_room,4,low,53.11591533561911,38.0,7.634041859498379,96.98170692779274,0,65.43158929588243,False,False,0.06268503982452842,False,False
330,waiting_room,3,high,43.17847037619818,14.0,8.304971655288588,96.01551321765724,1,71.82703969072942,False,False,0.04156579125793732,False,False
331,waiting_room,1,low,76.38018162208688,28.0,0.22819358550162194,100.0,0,74.2935052802488,False,False,0.05812086439729989,False,False
332,waiting_room,17,high,88.1341262330444,13.0,11.500453197560288,100.0,0,79.41296778881265,True,False,0.04104638099065165,False,False
333,waiting_room,8,low,65.79059670342612,2.0,2.236705509891624,82.8244186033874,1,67.66425872460329,False,False,0.1898312967438215,False,True
334,waiting_room,1,high,110.3410399257861,36.0,-0.12761469968520522,98.60457833546769,0,61.53641950626645,False,False,0.05037466449004122,False,False
335,waiting_room,6,low,55.21092439002739,48.0,3.212444720842062,100.0,1,70.15737937394557,True,True,0.07819443318587643,False,False
336,waiting_room,8,low,68.86701226670986,36.0,7.646773554567176,99.65350836472936,0,75.91487700911713,False,False,0.0594640601852118,False,False
337,waiting_room,11,low,133.8852383856612,25.0,0.8273369884873955,100.0,0,60.800973404266514,False,False,0.08413381641075027,False,False
338,waiting_room,4,low,46.22933960875115,9.0,10.688198769087403,99.99492151421029,2,77.47882711615395,False,False,0.05948914105292567,False,False
339,waiting_room,2,high,86.41857242204854,12.0,4.048337224329796,100.0,0,59.204904206978064,False,False,0.0931789888507822,False,False
340,waiting_room,11,high,159.14016607224696,36.0,-0.817210062609723,94.97557096026667,1,60.25184360804376,False,False,0.10195724561157617,False,False
341,waiting_room,17,high,133.33579223399792,1.0,-15.087285691453008,84.24760623962199,0,56.67792859377607,False,False,0.3665207286786719,False,True
342,waiting_room,17,low,103.21754259627969,44.0,13.618247045127312,100.0,3,67.71515942344857,False,False,0.021394900506901647,False,False
343,waiting_room,6,low,60.253588341113634,41.0,0.4706557856153446,80.88333670205017,1,69.84081300132797,False,True,0.14445820356802214,False,True
344,waiting_room,16,high,82.34075942261158,48.0,-8.623986297919803,82.88731074609278,1,54.293433085411124,False,True,0.3409926550552477,True,True
345,waiting_room,6,high,178.27535851714745,1.0,-3.834876136223042,92.2567534182192,0,63.77711138544502,False,False,0.12233115790060461,False,False
346,waiting_room,12,high,103.84569857373896,15.0,-0.028893329074084484,98.03451058925012,0,64.25175993134344,False,False,0.06802955092824294,True,False
347,waiting_room,5,high,99.08961507816856,20.0,12.857767962275439,100.0,0,61.69237983304999,True,False,0.022014157886820845,False,False
348,waiting_room,14,high,120.51956794236646,43.0,5.489821825013096,91.16906621049904,0,54.94802950821237,False,False,0.09113547946748468,True,False
349,waiting_room,4,high,94.1265983654078,2.0,-7.68510437098327,80.22241781877027,0,62.72864020387589,False,False,0.22217615621446346,False,True
350,waiting_room,5,high,126.8527977636578,31.0,-3.5705403306260095,99.0853894789558,0,53.87003861200959,False,False,0.06787624001291233,False,False
351,waiting_room,14,high,103.6592975442924,2.0,-9.819131381967143,93.14761802447849,1,68.30168968010264,True,False,0.26239548888732767,True,False
352,waiting_room,5,low,55.68100350981028,42.0,12.398894072854532,100.0,1,48.075824447244415,False,False,0.03065505212864996,False,False
353,waiting_room,4,low,51.48685582017806,19.0,6.711456174273186,100.0,1,75.37120910412287,False,False,0.06344341704187678,False,False
354,waiting_room,6,high,214.3988836947472,18.0,4.805543606600979,97.24134485438259,0,60.96885354784693,False,False,0.05930893656032937,False,False
355,waiting_room,3,low,22.285562012557204,26.0,8.291875864394466,98.19389582472249,1,77.95719595472872,False,False,0.028353914402675474,False,False
356,waiting_room,13,low,81.17674190695007,37.0,-2.9388571163848844,98.44101561656242,0,79.42308225154056,False,False,0.08317936690040979,False,False
357,waiting_room,1,high,149.09154358598855,17.0,9.289761801013434,100.0,0,69.80170502153062,False,False,0.05934371033127702,False,False
358,waiting_room,17,high,73.3847150974636,15.0,14.13122388200114,100.0,0,70.53737759048985,False,False,0.025846416985331785,False,False
359,waiting_room,11,low,136.22259049528833,36.0,-2.4067050223544104,95.55618283454707,0,75.46345030449211,False,False,0.07638141703801919,False,False
360,waiting_room,4,high,59.27620176781053,47.0,10.180507058113818,100.0,0,45.9450422798613,False,True,0.07796546062127896,False,False
361,waiting_room,5,high,159.50068670015432,25.0,-10.343638333032327,78.05440914377937,1,59.93461472546758,False,True,0.2714715050985674,False,True
362,waiting_room,2,high,69.48302775689649,9.0,9.239273721121778,95.91094176849083,0,64.22574572468622,False,False,0.04588547950180175,False,False
363,waiting_room,18,low,74.7731617362759,17.0,8.940525347233827,85.82501831755306,0,71.97553805962956,False,False,0.06936761843857836,False,True
364,waiting_room,13,low,80.26135347220698,20.0,-1.566206556286109,97.42071245619212,0,65.04577562331328,False,False,0.06412232160239584,False,False
365,waiting_room,9,low,95.2284428792957,24.0,1.6382140843417048,99.60285644715746,1,68.31014648023906,False,False,0.05180081921303086,False,False
366,waiting_room,19,high,87.2726783069691,48.0,-1.1860840339886423,98.99842125222335,1,50.531591264427476,False,False,0.06802787592261512,False,False
367,waiting_room,18,low,109.9923517643626,9.0,15.007403249180957,99.69125430275093,2,61.193629730519355,True,False,0.03383945907843724,False,False
368,waiting_room,16,low,59.87425995251012,35.0,-3.9315274370905158,96.65493764230399,0,57.759770486064035,True,False,0.1887058659205975,True,False
369,waiting_room,15,low,68.31421275720655,33.0,8.024423712585948,98.68399200266704,1,61.22724014671955,False,False,0.07182396052309344,False,False
370,waiting_room,17,low,48.48342703221807,19.0,-6.3099542227521,78.54501856149314,1,67.39696089135587,False,False,0.17445194337829312,False,True
371,waiting_room,4,low,42.112850109678256,39.0,3.0170676724413554,96.7112943403456,0,60.69230320389846,False,True,0.04458483334989008,False,False
372,waiting_room,17,high,150.60805487841677,24.0,-0.0100424238710064,96.45227414311807,1,79.68062935248751,False,False,0.10221727564834054,False,False
373,waiting_room,2,high,122.92079427836669,37.0,-7.661567580818736,98.77819651548229,1,61.15724617062599,False,False,0.10749267858675982,False,False
374,waiting_room,5,low,117.27618867196068,10.0,0.6602510289278927,98.21326340153266,1,63.41470540703798,False,False,0.059455579426795316,False,False
375,waiting_room,17,high,159.34878599214613,35.0,7.853498782899781,97.0770998708496,1,72.19776607721221,False,False,0.074083252671685,False,False
376,waiting_room,3,high,59.41680228800725,35.0,8.128521743878618,95.42325749254381,1,74.92672662230687,False,False,0.07614927625854227,False,False
377,waiting_room,12,high,105.31738197979963,20.0,6.09524362871746,94.41371583990208,0,64.1578034876935,False,False,0.08504320388196923,True,False
378,waiting_room,2,high,105.35088809651708,6.0,-4.033673326018793,86.37592531675624,1,52.588568782620044,True,False,0.20943517179523582,False,True
379,waiting_room,9,low,69.9474430308748,28.0,5.868917259681137,96.22101539955234,1,69.24595940840567,False,False,0.049037272821949994,False,False
380,waiting_room,3,high,38.80402645967904,16.0,8.888871886804383,100.0,1,68.81340504477133,False,False,0.03290594659098219,False,False
381,waiting_room,6,low,60.70544910585859,38.0,3.5503057435830745,100.0,0,56.58694180518408,True,False,0.0513233368306192,False,False
382,waiting_room,11,low,87.75704099169025,21.0,1.1269334713060148,94.37814371700345,0,60.86760898816011,False,False,0.05965629797710643,False,False
383,waiting_room,19,high,67.37895163563047,19.0,-4.089267353182431,100.0,1,65.7834147223547,False,False,0.04341432325511484,False,False
384,waiting_room,6,high,132.3558866903618,41.0,2.8412746962098874,100.0,0,77.16273192290802,False,False,0.03393856152802699,False,False
385,waiting_room,6,high,156.69429683509696,16.0,6.726630590808941,100.0,1,77.38167467713909,False,False,0.032475634790082746,False,False
386,waiting_room,13,low,68.74876340997541,39.0,7.726052795692883,100.0,0,85.85319282527215,False,False,0.05008452213412924,False,False
387,waiting_room,11,low,168.26907107082698,31.0,10.463306889311598,100.0,1,60.59183259745572,False,False,0.02918580439867898,False,False
388,waiting_room,13,low,75.50450815816701,32.0,10.748824406794665,98.87730825291452,1,62.57174108394236,False,True,0.04707724247541747,False,False
389,waiting_room,18,high,128.4386583918963,30.0,-1.415551276560307,87.1215814828207,0,67.22835435959152,False,False,0.125842648238386,False,True
390,waiting_room,1,high,156.48792269555932,35.0,7.52508607646079,92.74343695134509,1,61.79388174992445,True,False,0.07996440095366295,False,False
391,waiting_room,1,high,111.3837896626336,13.0,10.2096197897915,100.0,2,65.99295612926586,True,False,0.040683932097239715,False,False
392,waiting_room,12,high,141.79517933336024,26.0,0.837589914542013,94.8807091684201,0,66.64975219003982,False,False,0.08471463684219467,True,False
393,waiting_room,7,low,57.795956968433856,9.0,11.998552096792075,96.78211595175813,0,78.16073093142953,False,False,0.035457178652689804,False,False
394,waiting_room,14,high,169.0446533649676,31.0,1.485251616192484,97.90057989199414,1,59.58730617062123,True,False,0.1282520097923115,True,False
395,waiting_room,9,low,39.68153038622701,1.0,-9.297695697553195,90.38364735721844,3,68.00551732277964,False,False,0.15225722475630518,False,False
396,waiting_room,15,high,54.71651209860829,28.0,4.060469773795739,89.25215370281944,0,66.16244583301595,False,True,0.09019993476435255,False,True
397,waiting_room,2,high,126.31278063650592,14.0,4.23610638673513,96.89268997517037,1,54.61607326993274,False,False,0.04947693490645542,False,False
398,waiting_room,19,high,82.50481993490064,25.0,-3.526406318887119,94.70112740528948,1,59.647833601760446,False,True,0.10000845526547603,False,False
399,waiting_room,16,high,125.69248631997992,17.0,-2.721026599860413,99.09600200016153,1,70.85954509881822,True,False,0.08883759223945402,True,False
