venue_id,venue_type,geo_cluster,baseline_level,dwell_time_min,screen_count,audience_quality,traffic_tier,pool,rct_arm,geo_demand_multiplier,true_ad_revenue_potential,monetization_efficiency,thin_coverage_market,individual_execution_gap,realized_ad_revenue,calibrated_lift_feature
157,gym,4,288.8998420738808,50.33300951312319,3,0.7484990847359483,high,obs,,1.0275822800548309,398.00116990246767,0.6434054370646424,True,False,234.11614733512263,13.054646261079396
158,gym,17,208.0230520703567,82.55671038883067,2,0.72904682340639,low,obs,,1.1237477840063734,316.84693571334253,0.8067234789678221,False,False,239.80462748088817,13.054646261079396
159,gym,3,232.62239069417583,83.48519044740137,1,0.6977661888275166,low,rct,treated,0.755015792624648,197.18726949974877,0.47980744759334243,True,False,98.69696131989303,13.054646261079396
160,gym,9,205.9937369395917,49.07574251281628,1,0.5980556100745256,low,obs,,1.010749464328485,178.73493151113138,0.5208467735754466,False,True,97.57612226193564,13.054646261079396
161,gym,1,244.6926275810707,45.29951982220658,2,0.718856225067931,low,obs,,1.0566406771193153,284.80674350020917,0.8602682689460732,False,False,254.13591677205193,13.054646261079396
162,gym,6,239.83172009368647,56.41253342553415,3,0.5364375146533392,low,obs,,1.1629429608386825,321.24746902169574,0.7674673225937902,False,False,246.0194285826921,13.054646261079396
163,gym,18,236.4779818250412,43.67462960343968,3,0.551840516541037,low,obs,,1.061786816780963,272.76171747718956,0.8569446203152793,False,False,231.43888672227,13.054646261079396
164,gym,12,281.15910905480285,66.5080675079866,2,0.5425331090630434,high,obs,,0.8144217863374531,242.79534241332772,0.8966216456314561,False,False,206.03246025332803,13.054646261079396
165,gym,13,183.37662242062763,37.68951585297639,3,0.6197169516621559,low,obs,,0.9486158444409548,193.97625590185768,0.9255005159020675,False,False,174.4604790762311,13.054646261079396
166,gym,16,297.9444077785976,40.95111400067619,2,0.683558869572727,high,obs,,1.1863315924054103,368.35826720054774,0.8458073367384367,False,False,314.25950017734846,13.054646261079396
167,gym,3,253.16359950001456,40.925016500807175,1,0.537108962324587,low,obs,,0.755015792624648,147.67312415516935,0.29763681622401716,True,True,45.91412362824436,13.054646261079396
168,gym,14,297.8302770912947,47.584664000079016,1,0.877259090194121,high,obs,,1.0776802168048698,342.61080023287167,0.8092192101924021,False,False,294.261949430176,13.054646261079396
169,gym,17,363.3670744426565,44.04289180217784,1,0.4880045972664694,high,rct,treated,1.1237477840063734,306.22025519719625,0.8731470801812012,False,False,253.2240538477308,13.054646261079396
170,gym,15,187.01392913571877,56.15773252765012,3,0.5381067290281899,low,obs,,1.0339918143594733,222.76672499156118,0.7669942916407753,False,False,183.52898348806502,13.054646261079396
171,gym,6,291.2728668059903,41.7866477551997,3,0.5905639151563282,high,obs,,1.1629429608386825,377.2184565577419,0.8787063277845126,False,False,332.976980602912,13.054646261079396
172,gym,7,294.7846706126961,65.65374001104817,2,0.7030580915937283,high,obs,,0.7035462344227063,252.62692166957356,0.9901503324290204,False,False,243.22303854306955,13.054646261079396
173,gym,10,286.5451459196763,57.231141127388895,1,0.7042033288200409,high,obs,,0.8089120417174245,228.50455864241755,0.5325246440679361,False,True,124.0949424961437,13.054646261079396
174,gym,11,340.8865656063428,50.95463164173153,2,0.7006296275951749,high,obs,,1.2417115693927145,474.6473739779696,0.857190801700547,False,False,384.6670490953081,13.054646261079396
175,gym,14,282.21687898050175,56.23723751963767,2,0.6043989699230137,high,rct,holdout,1.0776802168048698,323.19155972298756,0.8858398640606205,False,False,247.9888117457628,13.054646261079396
176,gym,4,250.19496274971164,37.32272357186659,3,0.6738723415553788,low,rct,holdout,1.0275822800548309,299.8712336557997,0.6021695514794565,True,False,158.85748696577448,13.054646261079396
177,gym,15,218.16906262498617,25.830235285276,3,0.699763496676218,low,obs,,1.0339918143594733,249.74592869719154,0.8926524931654817,False,False,242.38395774111385,13.054646261079396
178,gym,13,316.1825979125507,36.69984233911917,1,0.9135795048698748,high,obs,,0.9486158444409548,307.7422693863087,0.5295087492839924,False,True,177.15325786558043,13.054646261079396
179,gym,3,316.1983471883551,64.48509456892555,2,0.6482712969071449,high,obs,,0.755015792624648,275.8475678758724,0.5270735341042535,True,False,145.17387975069053,13.054646261079396
180,gym,1,185.8303333965915,56.077527998600445,3,0.7604988587546252,low,obs,,1.0566406771193153,274.5428281508152,0.9350874383381789,False,False,257.95563404356614,13.054646261079396
181,gym,9,237.6770570394208,57.786835472863054,3,0.8328465036577184,low,rct,treated,1.010749464328485,358.54267628382695,1.0168973138834378,False,False,374.3981500498511,13.054646261079396
182,gym,0,259.53629200333125,51.39360232030435,1,0.4789641135584267,low,rct,holdout,0.812320009776488,163.5166480916732,0.5644476353220105,True,False,101.82586234736284,13.054646261079396
183,gym,12,172.79847701382363,46.52352827699114,3,0.4343988601770446,low,obs,,0.8144217863374531,138.11802278739808,0.8217105647484094,False,False,100.83715765167896,13.054646261079396
184,gym,3,288.35749051147445,66.47967683380686,3,0.8178006527346475,high,obs,,0.755015792624648,336.6426030812362,0.5285448377479072,True,False,189.3822116055352,13.054646261079396
185,gym,0,249.277209967936,58.33694177072063,2,0.5270613633179767,low,obs,,0.812320009776488,202.44238229055534,0.5399604678876657,True,False,121.3312332962727,13.054646261079396
186,gym,18,272.5152171513508,42.75119015315988,3,0.9173802762791484,high,obs,,1.061786816780963,421.2301454779442,0.8379028198587222,False,False,352.6979958949099,13.054646261079396
187,gym,17,273.34935762261085,29.95921112796997,1,0.524836964846286,high,rct,holdout,1.1237477840063734,218.90374763955995,0.8926343941565223,False,False,215.81554705963555,13.054646261079396
188,gym,9,256.63858731956924,47.87905169629347,3,0.8266896694524057,low,obs,,1.010749464328485,364.3385760886978,0.6984187316305163,False,False,247.3220859271196,13.054646261079396
189,gym,3,202.90789525533364,55.40929480322552,2,0.6702914023202651,low,rct,holdout,0.755015792624648,171.71526741730716,0.4254156175379415,True,True,79.55359361887882,13.054646261079396
190,gym,3,328.1380267911709,58.23262658829496,1,0.8665915751779758,high,rct,treated,0.755015792624648,278.7066043911514,0.5318135760921793,True,False,160.66961153514202,13.054646261079396
191,gym,15,309.1658261114809,65.95470859053698,1,0.6782764715197968,high,obs,,1.0339918143594733,323.21372686351236,0.8432663336139498,False,False,280.94177777037896,13.054646261079396
192,gym,13,257.68542954519205,66.30128489422592,2,0.6797197823383909,low,rct,treated,0.9486158444409548,292.978694701218,0.8816690649604566,False,False,303.2532789126977,13.054646261079396
193,gym,12,337.69743900983656,32.11385561367192,1,0.5036977633241724,high,rct,holdout,0.8144217863374531,194.64044010957682,0.9031522570582553,False,False,185.21741496605821,13.054646261079396
194,gym,7,268.8310692732152,43.51052025921811,2,0.6697522420063828,high,obs,,0.7035462344227063,197.832629938189,0.9079720482467479,False,False,177.94103611508797,13.054646261079396
195,gym,6,336.9793075205745,61.92139385540606,3,0.580325259849274,high,rct,treated,1.1629429608386825,484.86497850635845,0.9010434507272277,False,False,434.78255123234067,13.054646261079396
196,gym,15,260.8382379793694,44.507631318195344,3,0.572293950070911,low,obs,,1.0339918143594733,300.1661984227794,0.7386357273245356,False,False,215.89574975669328,13.054646261079396
197,gym,16,319.08644642848486,31.575187817935326,1,0.6666182858986267,high,obs,,1.1863315924054103,310.30850636727416,0.7690621385105598,False,False,251.70929872842416,13.054646261079396
198,gym,1,320.80913833431333,63.905106785398885,2,0.5089468194219682,high,obs,,1.0566406771193153,343.0930202854949,0.8756545018954968,False,False,259.89770818958306,13.054646261079396
199,gym,0,282.48831380780365,60.54385866469718,1,0.4301702331481595,high,rct,holdout,0.812320009776488,177.93599923556994,0.4419003830318593,True,False,79.97227150614269,13.054646261079396
200,bar,16,225.240534821538,62.00715379305556,2,0.6990541645413793,low,obs,,1.1863315924054103,408.30432421939867,0.8419658835986047,False,False,338.59528157345085,19.57178136495832
201,bar,12,300.1353930641743,75.0644308472712,3,0.5151250976709373,low,rct,holdout,0.8144217863374531,386.21037832411713,0.8657977419667208,False,False,315.0489971434477,19.57178136495832
202,bar,0,367.1305049182018,53.47250149382589,2,0.5244744583170201,high,rct,holdout,0.812320009776488,374.4591824954087,0.5237888098102487,True,False,186.46196814229876,19.57178136495832
203,bar,14,348.574247600318,90.23459215193616,1,0.6114155614203465,high,rct,treated,1.0776802168048698,507.1482145880329,0.8479209040190921,False,False,473.34321951534963,19.57178136495832
204,bar,0,339.60763905890866,79.95872039808076,1,0.768189370000401,high,obs,,0.812320009776488,407.6007818925092,0.6439588006277824,True,False,260.230470448779,19.57178136495832
205,bar,5,271.59829582315444,34.99558844848194,1,0.4937000287287633,low,obs,,0.9874541776436689,252.58327079902358,0.7831513493065058,False,False,180.43912194861213,19.57178136495832
206,bar,0,265.63965562239645,70.63909636187033,2,0.5008588705837653,low,obs,,0.812320009776488,285.8701356836766,0.5520944907294142,True,False,161.17381256032354,19.57178136495832
207,bar,13,365.1002321335247,77.97803982024463,2,0.5836976860466775,high,rct,holdout,0.9486158444409548,512.5366670034274,0.8448526942348064,False,False,429.52871021888853,19.57178136495832
208,bar,5,490.1249593278872,60.85907565124996,3,0.8540764981227524,high,obs,,0.9874541776436689,958.6656422143565,0.8657859818028538,False,False,731.851492078908,19.57178136495832
209,bar,4,351.917679671642,57.27470085712925,1,0.9006020543378681,high,rct,holdout,1.0275822800548309,534.5699894045543,0.3271301933669896,True,True,176.94408593069616,19.57178136495832
210,bar,14,245.1176079503972,62.99410977013864,3,0.4871325576129867,low,rct,holdout,1.0776802168048698,385.1208128292864,0.863824165391007,False,False,326.93615676565497,19.57178136495832
211,bar,2,241.6523862794796,37.843560999843184,2,0.5866545251168773,low,obs,,0.8075273088415456,240.96654065030165,0.7917500916627277,False,False,217.35326771654323,19.57178136495832
212,bar,19,362.670705138272,56.869713090620586,3,0.6234109032452944,high,obs,,0.5387255231292021,315.3140439305766,0.8119315918459822,False,False,296.2108197470737,19.57178136495832
213,bar,11,301.6098718409311,66.05304801781206,3,0.7720558423479196,low,obs,,1.2417115693927145,713.2089620405919,0.808185646478685,False,False,604.277246630164,19.57178136495832
214,bar,17,262.4514850551419,70.49422212763857,1,0.5478725766664115,low,obs,,1.1237477840063734,345.92346838459287,0.5277058393411086,False,True,191.43530751280267,19.57178136495832
215,bar,7,294.12139962226865,56.986874005603525,1,0.3425975355138595,low,obs,,0.7035462344227063,183.78026259906792,0.7293450461646824,False,False,135.6828226352257,19.57178136495832
216,bar,0,283.69103778642915,43.63016751977368,3,0.5576911931939885,low,rct,treated,0.812320009776488,328.8867425618539,0.5294322293173436,True,False,187.82307846809064,19.57178136495832
217,bar,17,250.23611669022205,43.91860548804684,3,0.366996029317245,low,obs,,1.1237477840063734,329.4291249136011,0.5979669317292544,False,True,205.27791444025107,19.57178136495832
218,bar,7,279.00885124256973,74.95158386698776,1,0.7681402468166113,low,obs,,0.7035462344227063,283.994269052646,0.6409182925099679,False,True,162.70497888092777,19.57178136495832
219,bar,18,209.7850492423791,54.72763696491904,2,0.5309860823911312,low,obs,,1.061786816780963,283.1085493667848,0.7755673492726032,False,False,243.93607501792482,19.57178136495832
220,bar,15,372.5732143275041,79.79513760129434,3,0.7994144131583004,high,rct,holdout,1.0339918143594733,794.742630375888,0.8959039355629345,False,False,756.7046758294839,19.57178136495832
221,bar,19,219.05984213605387,41.4310994170576,1,0.5711605993026972,low,rct,holdout,0.5387255231292021,123.74045517848204,0.9209526134042503,False,False,118.11834800788168,19.57178136495832
222,bar,1,462.0433243058085,42.9644215609517,1,0.9027581162238238,high,rct,holdout,1.0566406771193153,675.4522286939202,0.8777620429924261,False,False,592.259509602791,19.57178136495832
223,bar,12,387.25148224015146,85.6715427092945,3,0.5698707205395648,high,rct,holdout,0.8144217863374531,548.7688608469962,0.7656864052762502,False,False,451.88252962304847,19.57178136495832
224,bar,11,260.92688178807174,57.38702373871312,2,0.6159190090478323,low,obs,,1.2417115693927145,451.209576336931,0.886181799624402,False,False,415.56348482884675,19.57178136495832
225,bar,2,306.6878994038401,74.44189549585982,2,0.5989450589348366,low,obs,,0.8075273088415456,366.16223908469163,0.8757703494679657,False,False,305.69497138985014,19.57178136495832
226,bar,8,287.7053723409945,50.26912157591674,2,0.4187835796832815,low,obs,,0.9985524773283811,318.6811205545014,0.6937714908022233,False,False,226.96626102907575,19.57178136495832
227,bar,9,383.840859869749,77.12045128634736,1,0.4711441381499969,high,rct,treated,1.010749464328485,433.7921001496537,0.6631918369507982,False,True,267.7673245786043,19.57178136495832
228,bar,2,376.0649435185592,79.32643826489331,3,0.4426668883191231,high,obs,,0.8075273088415456,453.6101145265867,0.8087851711300746,False,False,346.94913726950745,19.57178136495832
229,bar,16,504.39076578575134,76.09506002907193,3,0.4503929741804835,high,obs,,1.1863315924054103,889.0068361287056,0.4511783698522599,False,True,421.7866391187414,19.57178136495832
230,bar,11,136.68654366348142,91.83925614300485,3,0.8986676881030788,low,obs,,1.2417115693927145,395.72767421530654,0.7784534910639316,False,False,304.37077526826755,19.57178136495832
231,bar,12,321.18318505281474,83.16002368807266,1,0.727837061454493,high,obs,,0.8144217863374531,379.15602921934413,0.8860112685445155,False,False,369.7830217765614,19.57178136495832
232,bar,16,270.0908790558274,83.97884370235666,2,0.5635779279421705,low,obs,,1.1863315924054103,477.05040468066903,0.5938568784183528,False,True,278.9571700663535,19.57178136495832
233,bar,13,331.76435437560747,71.20156428066248,1,0.5670225567614696,high,obs,,0.9486158444409548,377.02624830689837,0.8372492678288848,False,False,318.2207458495928,19.57178136495832
234,bar,13,256.7184043073077,57.52403874163814,3,0.5967466239259507,low,obs,,0.9486158444409548,384.83972428116886,0.6758002407200862,False,True,254.72772562221684,19.57178136495832
235,bar,12,394.9055540651958,50.89399942491691,1,0.3186832003135349,high,rct,treated,0.8144217863374531,269.782578927606,0.8682504324669028,False,False,225.91246118607475,19.57178136495832
236,bar,12,442.067383610203,52.480838571083126,1,0.6682301342100516,high,obs,,0.8144217863374531,434.1700504370513,1.0155726535116192,False,False,435.521812082702,19.57178136495832
237,bar,6,275.2991556394332,70.02027585640525,3,0.8481867544625088,low,rct,treated,1.1629429608386825,657.4701650342075,0.777017969569269,False,False,563.8914086068593,19.57178136495832
238,bar,18,303.86927905234023,73.9609258058529,3,0.7805818124800407,low,rct,treated,1.061786816780963,640.0818026395775,0.6252327877782841,False,False,403.4535034569531,19.57178136495832
239,bar,17,310.3633623732062,62.44770466571684,3,0.7364149260889328,low,obs,,1.1237477840063734,635.3317558983375,0.5701120421254112,False,True,349.88885256773773,19.57178136495832
240,bar,17,343.52105270602686,54.4421141422227,3,0.7019463226405954,high,rct,treated,1.1237477840063734,659.1263563141257,0.8927313556450638,False,False,683.9763845770863,19.57178136495832
241,bar,3,318.35068319741254,83.6403022631792,3,0.8014566862050326,high,obs,,0.755015792624648,504.5661815051249,0.5513909178461379,True,False,284.19598504397237,19.57178136495832
242,bar,14,393.4713237812179,68.67764533729857,2,0.4627082038299653,high,obs,,1.0776802168048698,535.7751458225722,0.8536064594429866,False,False,449.6090954995483,19.57178136495832
243,bar,17,190.40314133111016,96.48629279058213,1,0.3216582236367702,low,rct,holdout,1.1237477840063734,218.86506326607972,0.8874789330096442,False,False,188.71246440392412,19.57178136495832
244,bar,12,444.62295553106566,48.15719539026964,3,0.8914602772915986,high,obs,,0.8144217863374531,694.9023661063832,0.8251729037063565,False,False,621.6765340842175,19.57178136495832
245,bar,11,213.52893418826835,73.10391439622946,3,0.4092942607556943,low,obs,,1.2417115693927145,372.134447250311,0.5149067026246207,False,True,206.23422181287415,19.57178136495832
246,bar,15,359.70779479550305,53.65158038647823,3,0.4227258157023225,high,obs,,1.0339918143594733,485.7418264256235,0.9170490036312123,False,False,423.44900904325755,19.57178136495832
247,bar,14,104.23782825803838,97.88853088230869,3,0.1406782009241102,low,obs,,1.0776802168048698,122.84388369248371,0.6750019472176942,False,False,81.75381419268938,19.57178136495832
248,bar,5,288.0332772972367,90.53898009933924,2,0.5466701079206286,low,rct,treated,0.9874541776436689,427.8769618669516,0.7692637956959928,False,False,301.7759421137273,19.57178136495832
249,bar,4,409.8891229988351,55.32629428482924,1,0.9477442311964764,high,obs,,1.0275822800548309,637.845174113294,0.5186248544661479,True,False,330.2983569784432,19.57178136495832
250,bar,8,312.9609936676391,74.97419709691698,2,0.629006959734284,high,obs,,0.9985524773283811,475.7531304067325,0.8690227023089787,False,False,473.1328825574945,19.57178136495832
251,bar,16,313.12225021078444,78.46011890642116,3,0.4495862711274418,high,obs,,1.1863315924054103,556.9181600306285,0.863539341494586,False,False,477.00650197755755,19.57178136495832
252,bar,19,278.81350868438216,51.912032109755394,3,0.5013214390915411,low,obs,,0.5387255231292021,211.14902767530444,0.8627435801571542,False,False,171.28327249070983,19.57178136495832
253,bar,10,502.39656107328256,49.18964803422638,3,0.6779443554115029,high,rct,holdout,0.8089120417174245,663.4704665245042,0.9085110192228041,False,False,702.013197193681,19.57178136495832
254,bar,16,277.44458492470864,92.66921169210616,2,0.5728685564953334,low,rct,treated,1.1863315924054103,511.84545769685417,0.7578451436209699,False,False,406.4706862116928,19.57178136495832
255,bar,17,251.7607203182617,100.01681296234332,1,0.6630415005871081,low,rct,treated,1.1237477840063734,415.24616013701865,0.5856369793703998,False,True,261.6541620912226,19.57178136495832
256,bar,8,247.90450757686483,65.73368075041004,3,0.8632728344187304,low,obs,,0.9985524773283811,504.51199404972317,0.8938357253526754,False,False,403.25847937402386,19.57178136495832
257,bar,5,447.4784637211702,95.28603355388624,1,0.6002219447638946,high,rct,holdout,0.9874541776436689,602.3980450836691,0.7509325588155866,False,False,459.68525741538997,19.57178136495832
258,bar,13,435.4520931644862,91.16979228689232,2,0.5330814653355327,high,obs,,0.9486158444409548,614.8964394620846,0.4930764650176604,False,True,331.9390245564717,19.57178136495832
259,bar,16,327.91186364707,85.72620796437971,3,0.8254760712337592,high,obs,,1.1863315924054103,838.77791156532,0.44960018269430074,False,True,395.9848073187431,19.57178136495832
260,bar,12,186.6150704405484,79.33957855836584,1,0.4587118464474809,low,obs,,0.8144217863374531,169.32214292298053,0.5602705762985277,False,True,89.73418702869223,19.57178136495832
261,bar,13,362.5530951643219,75.73253676556558,3,0.6618050693407056,high,obs,,0.9486158444409548,623.6770179581912,0.9294597593216505,False,False,625.0442655763048,19.57178136495832
262,bar,14,209.1241156958722,68.48834927737565,1,0.7360289759864038,low,obs,,1.0776802168048698,309.10001778336004,1.0390915655725113,False,False,304.7677568124136,19.57178136495832
263,bar,19,319.9507042558399,72.5720106293061,1,0.5446729162210716,high,rct,holdout,0.5387255231292021,203.35883070352364,0.8367800619306873,False,False,154.61128993296285,19.57178136495832
264,bar,12,357.9901951243137,72.99118839033993,2,0.6097295946792958,high,obs,,0.8144217863374531,432.6121243057036,0.7584893460542746,False,False,329.764866432831,19.57178136495832
265,bar,6,213.49479144736551,71.17536000619671,3,0.7546757190391383,low,obs,,1.1629429608386825,476.87512582881686,0.715026177326429,False,False,353.96332809143644,19.57178136495832
266,bar,10,266.81022009006483,46.49031249711171,2,0.5918112544703216,low,rct,treated,0.8089120417174245,279.4102814801461,0.9028488016064787,False,False,262.233606336074,19.57178136495832
267,bar,2,336.8559152798261,65.73019102180443,1,0.5747066631226267,high,rct,holdout,0.8075273088415456,320.49368832374546,0.4628791250234854,False,True,151.06480086681975,19.57178136495832
268,bar,2,289.2715521960351,58.29605456110337,1,0.5696215433898961,low,obs,,0.8075273088415456,264.9423503469736,0.8819625650006128,False,False,241.47081852093947,19.57178136495832
269,bar,8,287.4833146531489,92.00053887407763,1,0.572013017857038,low,rct,treated,0.9985524773283811,376.441252070296,0.7847127924129913,False,False,280.30276690756654,19.57178136495832
270,bar,0,421.3730401576093,92.48914850530612,3,0.503866125487251,high,obs,,0.812320009776488,574.2742811732275,0.5976726647853273,True,False,355.822474602429,19.57178136495832
271,bar,0,288.4936677800145,62.12694354624088,1,0.724089258303043,low,obs,,0.812320009776488,309.4934552121656,0.28109951074911826,True,True,97.88557451146576,19.57178136495832
272,bar,11,437.4528638338554,78.30278069163568,1,0.6203576206459178,high,rct,holdout,1.2417115693927145,704.1443979809264,0.904556580675711,False,False,571.4694529512508,19.57178136495832
273,bar,6,357.8351175071525,48.96690796508294,3,0.6647864863457086,high,rct,holdout,1.1629429608386825,671.0832235545975,0.9004897580394364,False,False,610.9547215749266,19.57178136495832
274,bar,7,305.1508084427048,65.56853846651586,1,0.51562395063069,low,obs,,0.7035462344227063,238.86838719410977,0.6780250140670889,False,True,171.71422222975443,19.57178136495832
275,bar,10,279.90333037170933,82.06910258290758,2,0.6062020584912743,low,obs,,0.8089120417174245,347.8770739255562,0.9541190913541248,False,False,350.65887477372064,19.57178136495832
276,bar,6,324.45279299192305,66.57737304390294,2,0.8938409623822452,high,obs,,1.1629429608386825,683.9443039770971,0.6935276990238229,False,False,435.1406849309571,19.57178136495832
277,bar,4,383.99456190188,65.45722365271126,2,0.6225362876433064,high,obs,,1.0275822800548309,573.1892198446244,0.5413207115589668,True,False,347.38984573720575,19.57178136495832
278,bar,15,295.6928543858868,64.93996360378577,1,0.6786313056282157,low,rct,treated,1.0339918143594733,393.68479632969917,0.7219874087934733,False,False,288.0102089240371,19.57178136495832
279,bar,7,276.2601967546071,45.83234011322091,1,0.512787607336373,low,rct,holdout,0.7035462344227063,196.87530216171223,0.5635023247487733,False,True,120.84117476105875,19.57178136495832
280,bar,15,267.27667954249745,66.61688973286171,1,0.4650719810387663,low,obs,,1.0339918143594733,293.5351743182939,0.9167492702993837,False,False,276.3091842135064,19.57178136495832
281,bar,17,357.1494873944889,70.74211780990017,2,0.4798192792033466,high,obs,,1.1237477840063734,520.7553533292046,0.8594300800228881,False,False,477.92057966622866,19.57178136495832
282,bar,6,336.6965356856449,96.64591333689356,1,0.6944567852851489,high,obs,,1.1629429608386825,582.6111423821777,0.8740977731680358,False,False,547.3805575671931,19.57178136495832
283,bar,8,308.90081860384845,81.08355093620058,2,0.6397545980338092,low,obs,,0.9985524773283811,486.317370906804,0.8761320874975662,False,False,445.9775368362606,19.57178136495832
284,bar,10,366.7486563872427,82.3486242490035,3,0.713913035838348,high,obs,,0.8089120417174245,577.8114674658552,0.6864732172961071,False,False,488.1656758501612,19.57178136495832
285,bar,16,295.6017328688889,50.10949030351889,3,0.4621192911636353,low,obs,,1.1863315924054103,469.6627159773755,0.8280090845064676,False,False,421.48264446841915,19.57178136495832
286,bar,7,457.3725438189516,45.75379213581019,2,0.5680257757907115,high,obs,,0.7035462344227063,406.06184053529705,0.8129952573663988,False,False,369.98195212978686,19.57178136495832
287,bar,7,362.3665481162445,92.78761231905366,2,0.5136716833898592,high,rct,holdout,0.7035462344227063,374.7577284170421,0.48112610690844765,False,True,173.46011110893653,19.57178136495832
288,bar,11,211.57110269007265,59.6681457391518,3,0.4514435923552101,low,rct,holdout,1.2417115693927145,363.6839832562565,0.42846046506684315,False,True,147.80794088912177,19.57178136495832
289,bar,1,371.69010207945314,76.59525290030771,2,0.3650521321838182,high,obs,,1.0566406771193153,461.2603180198625,0.7586170821779145,False,False,285.4287026851886,19.57178136495832
290,bar,16,322.7586133314149,67.89714967397317,2,0.5665713941524986,high,rct,treated,1.1863315924054103,534.1722004181652,0.8750765497446776,False,False,420.9292150581241,19.57178136495832
291,bar,1,484.91574077486194,61.027014893135245,2,0.8097844736068012,high,obs,,1.0566406771193153,851.4794146480224,0.8367828369643538,False,False,761.0912157712928,19.57178136495832
292,bar,7,383.0340651120215,63.71948768542386,2,0.3934133234900974,high,obs,,0.7035462344227063,309.16829727513783,0.5875398507829783,False,True,164.4552987122831,19.57178136495832
293,bar,11,291.73990397095486,67.87192790983424,2,0.564719954140888,low,rct,treated,1.2417115693927145,504.44235197290465,0.7490506705306474,False,False,341.8499291751793,19.57178136495832
294,bar,9,333.5129755818914,78.3747272188781,2,0.7073566492276839,high,obs,,1.010749464328485,556.7061806169036,0.9100012720194732,False,False,531.3324608019745,19.57178136495832
295,bar,9,251.76187411036392,73.56241605188954,1,0.8290443233312246,low,obs,,1.010749464328485,383.56732364085735,0.9051344970220222,False,False,385.95998201723324,19.57178136495832
296,bar,17,313.06696665477887,86.57483073194304,1,0.5180922486106785,high,obs,,1.1237477840063734,428.74287693931166,0.840582221720457,False,False,370.93007614562936,19.57178136495832
297,bar,11,337.8025438890367,73.77792694442161,3,0.6975393391585731,high,obs,,1.2417115693927145,777.569595854103,0.8430929993445505,False,False,681.3197929523191,19.57178136495832
298,bar,2,202.4443715943476,65.42357531442374,1,0.4221508271668442,low,rct,treated,0.8075273088415456,165.0462516926968,0.7511514114230058,False,False,114.26434351046306,19.57178136495832
299,bar,13,264.6876943634176,69.99926232430437,1,0.772646698124598,low,rct,treated,0.9486158444409548,356.9082809006365,0.8286517429524606,False,False,294.1490310910007,19.57178136495832
300,waiting_room,13,141.2713366915292,29.146349409242205,1,0.5154107780447568,low,obs,,0.9486158444409548,95.71613569242051,0.8517194108646823,False,False,73.74498002751653,8.188556274299227
301,waiting_room,2,135.31923801128974,24.087503159265715,3,0.6579841406189977,low,obs,,0.8075273088415456,113.7518937746314,0.9729890472046714,False,False,110.13055549672367,8.188556274299227
302,waiting_room,0,81.91182932024145,31.41543686246601,2,0.5332929805223376,low,obs,,0.812320009776488,58.76343765043139,0.592984651743775,True,False,33.119757010275315,8.188556274299227
303,waiting_room,7,125.68445252618612,13.607542709458151,2,0.4523207087702617,low,obs,,0.7035462344227063,56.50275644067008,0.8378304620666918,False,False,44.586402025732944,8.188556274299227
304,waiting_room,1,175.4612749551511,21.46012128140176,3,0.721436046957047,high,rct,holdout,1.0566406771193153,196.49007782415038,0.8189865393471668,False,False,157.73855944081868,8.188556274299227
305,waiting_room,14,59.77151747061804,19.977260092211345,1,0.6896241835696169,low,obs,,1.0776802168048698,47.76732987214782,0.958095963019265,False,False,47.84180503131481,8.188556274299227
306,waiting_room,1,181.51539180526655,25.607075574086927,2,0.462799645234997,high,obs,,1.0566406771193153,146.7640519620585,1.0138144246909153,False,False,154.2300872930642,8.188556274299227
307,waiting_room,8,144.1218336763434,27.5982538741421,2,0.5502462737494154,low,obs,,0.9985524773283811,123.23008344618937,0.8244220826187713,False,False,97.73331502437483,8.188556274299227
308,waiting_room,8,155.77801021014227,19.145151452606218,1,0.3824903400765541,high,obs,,0.9985524773283811,84.57339811663982,0.9756098046610854,False,False,80.79793153244259,8.188556274299227
309,waiting_room,5,145.58269860873412,19.481621279625134,3,0.3613536614604579,low,rct,treated,0.9874541776436689,104.52472388458646,0.5148165168333204,False,True,46.47526902959797,8.188556274299227
310,waiting_room,0,157.29150211773697,17.71091132900811,2,0.5607116178741713,high,obs,,0.812320009776488,96.67430501007064,0.5607420884083857,True,False,51.36130022225035,8.188556274299227
311,waiting_room,17,92.4540530626983,20.332514147795678,1,0.4999316067427458,low,obs,,1.1237477840063734,65.08145039925547,0.6952203266378862,False,False,43.07142941654611,8.188556274299227
312,waiting_room,8,128.03392838794113,18.64151858553633,1,0.4126781612675949,low,rct,holdout,0.9985524773283811,71.37568944444457,1.0076818323678651,False,False,64.547084759019,8.188556274299227
313,waiting_room,19,76.46810903551265,14.751238855090175,1,0.4574178071306846,low,rct,holdout,0.5387255231292021,22.786686048611127,0.5235626177252334,False,True,12.419571463043624,8.188556274299227
314,waiting_room,17,92.60964883474408,27.753285340374312,3,0.4402684926116528,low,rct,holdout,1.1237477840063734,92.23608838341812,0.703532951012158,False,False,68.59450108393426,8.188556274299227
315,waiting_room,6,147.353230986724,24.061380249873828,3,0.616091180535281,high,obs,,1.1629429608386825,171.87264829083097,0.9575992245413312,False,False,165.25202832973187,8.188556274299227
316,waiting_room,13,102.3399890788236,29.64384728070627,1,0.7179251560894568,low,obs,,0.9486158444409548,83.6812849908053,1.028462722946446,False,False,89.18661497614649,8.188556274299227
